counter	insert_time	motelabMoteID	motelabSeqNo
7	2012-11-20 15:10:36	1	1
8	2012-11-20 15:10:37	1	2
9	2012-11-20 15:10:38	1	3
10	2012-11-20 15:10:39	1	4
11	2012-11-20 15:10:40	1	5
12	2012-11-20 15:10:41	1	6
13	2012-11-20 15:10:42	1	7
14	2012-11-20 15:10:43	1	8
15	2012-11-20 15:10:44	1	9
16	2012-11-20 15:10:45	1	10
17	2012-11-20 15:10:46	1	11
18	2012-11-20 15:10:47	1	12
19	2012-11-20 15:10:48	1	13
20	2012-11-20 15:10:49	1	14
21	2012-11-20 15:10:50	1	15
22	2012-11-20 15:10:51	1	16
23	2012-11-20 15:10:52	1	17
24	2012-11-20 15:10:53	1	18
25	2012-11-20 15:10:54	1	19
26	2012-11-20 15:10:55	1	20
27	2012-11-20 15:10:55	1	21
28	2012-11-20 15:10:56	1	22
29	2012-11-20 15:10:57	1	23
30	2012-11-20 15:10:58	1	24
31	2012-11-20 15:10:59	1	25
32	2012-11-20 15:11:00	1	26
33	2012-11-20 15:11:01	1	27
34	2012-11-20 15:11:02	1	28
35	2012-11-20 15:11:03	1	29
36	2012-11-20 15:11:04	1	30
37	2012-11-20 15:11:05	1	31
38	2012-11-20 15:11:06	1	32
39	2012-11-20 15:11:07	1	33
40	2012-11-20 15:11:08	1	34
41	2012-11-20 15:11:09	1	35
42	2012-11-20 15:11:10	1	36
43	2012-11-20 15:11:11	1	37
44	2012-11-20 15:11:12	1	38
45	2012-11-20 15:11:13	1	39
46	2012-11-20 15:11:14	1	40
47	2012-11-20 15:11:15	1	41
48	2012-11-20 15:11:16	1	42
49	2012-11-20 15:11:17	1	43
50	2012-11-20 15:11:18	1	44
51	2012-11-20 15:11:19	1	45
52	2012-11-20 15:11:20	1	46
53	2012-11-20 15:11:21	1	47
54	2012-11-20 15:11:22	1	48
55	2012-11-20 15:11:23	1	49
56	2012-11-20 15:11:24	1	50
57	2012-11-20 15:11:25	1	51
58	2012-11-20 15:11:26	1	52
59	2012-11-20 15:11:27	1	53
60	2012-11-20 15:11:28	1	54
61	2012-11-20 15:11:29	1	55
62	2012-11-20 15:11:30	1	56
63	2012-11-20 15:11:31	1	57
64	2012-11-20 15:11:32	1	58
65	2012-11-20 15:11:33	1	59
66	2012-11-20 15:11:34	1	60
67	2012-11-20 15:11:35	1	61
68	2012-11-20 15:11:36	1	62
69	2012-11-20 15:11:37	1	63
70	2012-11-20 15:11:37	1	64
71	2012-11-20 15:11:38	1	65
72	2012-11-20 15:11:39	1	66
73	2012-11-20 15:11:40	1	67
74	2012-11-20 15:11:41	1	68
75	2012-11-20 15:11:42	1	69
76	2012-11-20 15:11:43	1	70
77	2012-11-20 15:11:44	1	71
78	2012-11-20 15:11:45	1	72
79	2012-11-20 15:11:46	1	73
80	2012-11-20 15:11:47	1	74
81	2012-11-20 15:11:48	1	75
82	2012-11-20 15:11:49	1	76
83	2012-11-20 15:11:50	1	77
84	2012-11-20 15:11:51	1	78
85	2012-11-20 15:11:52	1	79
86	2012-11-20 15:11:53	1	80
87	2012-11-20 15:11:54	1	81
88	2012-11-20 15:11:55	1	82
89	2012-11-20 15:11:56	1	83
90	2012-11-20 15:11:57	1	84
91	2012-11-20 15:11:58	1	85
92	2012-11-20 15:11:59	1	86
93	2012-11-20 15:12:00	1	87
94	2012-11-20 15:12:01	1	88
95	2012-11-20 15:12:02	1	89
96	2012-11-20 15:12:03	1	90
97	2012-11-20 15:12:04	1	91
98	2012-11-20 15:12:05	1	92
99	2012-11-20 15:12:06	1	93
100	2012-11-20 15:12:07	1	94
101	2012-11-20 15:12:08	1	95
102	2012-11-20 15:12:09	1	96
103	2012-11-20 15:12:10	1	97
104	2012-11-20 15:12:11	1	98
105	2012-11-20 15:12:12	1	99
106	2012-11-20 15:12:13	1	100
107	2012-11-20 15:12:14	1	101
108	2012-11-20 15:12:15	1	102
109	2012-11-20 15:12:16	1	103
110	2012-11-20 15:12:17	1	104
111	2012-11-20 15:12:18	1	105
112	2012-11-20 15:12:18	1	106
113	2012-11-20 15:12:19	1	107
114	2012-11-20 15:12:20	1	108
115	2012-11-20 15:12:21	1	109
116	2012-11-20 15:12:22	1	110
117	2012-11-20 15:12:23	1	111
118	2012-11-20 15:12:24	1	112
119	2012-11-20 15:12:25	1	113
120	2012-11-20 15:12:26	1	114
121	2012-11-20 15:12:27	1	115
122	2012-11-20 15:12:28	1	116
123	2012-11-20 15:12:29	1	117
124	2012-11-20 15:12:30	1	118
125	2012-11-20 15:12:31	1	119
126	2012-11-20 15:12:32	1	120
127	2012-11-20 15:12:33	1	121
128	2012-11-20 15:12:34	1	122
129	2012-11-20 15:12:35	1	123
130	2012-11-20 15:12:36	1	124
131	2012-11-20 15:12:37	1	125
132	2012-11-20 15:12:38	1	126
133	2012-11-20 15:12:39	1	127
134	2012-11-20 15:12:40	1	128
135	2012-11-20 15:12:41	1	129
136	2012-11-20 15:12:42	1	130
137	2012-11-20 15:12:43	1	131
138	2012-11-20 15:12:44	1	132
139	2012-11-20 15:12:45	1	133
140	2012-11-20 15:12:46	1	134
141	2012-11-20 15:12:47	1	135
142	2012-11-20 15:12:48	1	136
143	2012-11-20 15:12:49	1	137
144	2012-11-20 15:12:50	1	138
145	2012-11-20 15:12:51	1	139
146	2012-11-20 15:12:52	1	140
147	2012-11-20 15:12:53	1	141
148	2012-11-20 15:12:54	1	142
149	2012-11-20 15:12:55	1	143
150	2012-11-20 15:12:56	1	144
151	2012-11-20 15:12:57	1	145
152	2012-11-20 15:12:58	1	146
153	2012-11-20 15:12:59	1	147
154	2012-11-20 15:13:00	1	148
155	2012-11-20 15:13:00	1	149
156	2012-11-20 15:13:01	1	150
157	2012-11-20 15:13:02	1	151
158	2012-11-20 15:13:03	1	152
159	2012-11-20 15:13:04	1	153
160	2012-11-20 15:13:05	1	154
161	2012-11-20 15:13:06	1	155
162	2012-11-20 15:13:07	1	156
163	2012-11-20 15:13:08	1	157
164	2012-11-20 15:13:09	1	158
165	2012-11-20 15:13:10	1	159
166	2012-11-20 15:13:11	1	160
167	2012-11-20 15:13:12	1	161
168	2012-11-20 15:13:13	1	162
169	2012-11-20 15:13:14	1	163
170	2012-11-20 15:13:15	1	164
171	2012-11-20 15:13:16	1	165
172	2012-11-20 15:13:17	1	166
173	2012-11-20 15:13:18	1	167
174	2012-11-20 15:13:19	1	168
175	2012-11-20 15:13:20	1	169
176	2012-11-20 15:13:21	1	170
177	2012-11-20 15:13:22	1	171
178	2012-11-20 15:13:23	1	172
179	2012-11-20 15:13:24	1	173
180	2012-11-20 15:13:25	1	174
181	2012-11-20 15:13:26	1	175
182	2012-11-20 15:13:27	1	176
183	2012-11-20 15:13:28	1	177
184	2012-11-20 15:13:29	1	178
185	2012-11-20 15:13:30	1	179
186	2012-11-20 15:13:31	1	180
187	2012-11-20 15:13:32	1	181
188	2012-11-20 15:13:33	1	182
189	2012-11-20 15:13:34	1	183
190	2012-11-20 15:13:35	1	184
191	2012-11-20 15:13:36	1	185
192	2012-11-20 15:13:37	1	186
193	2012-11-20 15:13:38	1	187
194	2012-11-20 15:13:39	1	188
195	2012-11-20 15:13:40	1	189
196	2012-11-20 15:13:41	1	190
197	2012-11-20 15:13:42	1	191
198	2012-11-20 15:13:42	1	192
199	2012-11-20 15:13:43	1	193
200	2012-11-20 15:13:44	1	194
201	2012-11-20 15:13:45	1	195
202	2012-11-20 15:13:46	1	196
203	2012-11-20 15:13:47	1	197
204	2012-11-20 15:13:48	1	198
205	2012-11-20 15:13:49	1	199
206	2012-11-20 15:13:50	1	200
207	2012-11-20 15:13:51	1	201
208	2012-11-20 15:13:52	1	202
209	2012-11-20 15:13:53	1	203
210	2012-11-20 15:13:54	1	204
211	2012-11-20 15:13:55	1	205
212	2012-11-20 15:13:56	1	206
213	2012-11-20 15:13:57	1	207
214	2012-11-20 15:13:58	1	208
215	2012-11-20 15:13:59	1	209
216	2012-11-20 15:14:00	1	210
217	2012-11-20 15:14:01	1	211
218	2012-11-20 15:14:02	1	212
219	2012-11-20 15:14:03	1	213
220	2012-11-20 15:14:04	1	214
221	2012-11-20 15:14:05	1	215
222	2012-11-20 15:14:06	1	216
223	2012-11-20 15:14:07	1	217
224	2012-11-20 15:14:08	1	218
225	2012-11-20 15:14:09	1	219
226	2012-11-20 15:14:10	1	220
227	2012-11-20 15:14:11	1	221
228	2012-11-20 15:14:12	1	222
229	2012-11-20 15:14:13	1	223
230	2012-11-20 15:14:14	1	224
231	2012-11-20 15:14:15	1	225
232	2012-11-20 15:14:16	1	226
233	2012-11-20 15:14:17	1	227
234	2012-11-20 15:14:18	1	228
235	2012-11-20 15:14:19	1	229
236	2012-11-20 15:14:20	1	230
237	2012-11-20 15:14:21	1	231
238	2012-11-20 15:14:22	1	232
239	2012-11-20 15:14:23	1	233
240	2012-11-20 15:14:23	1	234
241	2012-11-20 15:14:24	1	235
242	2012-11-20 15:14:25	1	236
243	2012-11-20 15:14:26	1	237
244	2012-11-20 15:14:27	1	238
245	2012-11-20 15:14:28	1	239
246	2012-11-20 15:14:29	1	240
247	2012-11-20 15:14:30	1	241
248	2012-11-20 15:14:31	1	242
249	2012-11-20 15:14:32	1	243
250	2012-11-20 15:14:33	1	244
251	2012-11-20 15:14:34	1	245
252	2012-11-20 15:14:35	1	246
253	2012-11-20 15:14:36	1	247
254	2012-11-20 15:14:37	1	248
255	2012-11-20 15:14:38	1	249
256	2012-11-20 15:14:39	1	250
257	2012-11-20 15:14:40	1	251
258	2012-11-20 15:14:41	1	252
259	2012-11-20 15:14:42	1	253
260	2012-11-20 15:14:43	1	254
261	2012-11-20 15:14:44	1	255
