counter	insert_time	motelabMoteID	motelabSeqNo
7	2013-01-24 15:48:25	3	1
7	2013-01-24 15:48:25	1	2
7	2013-01-24 15:48:25	2	3
8	2013-01-24 15:48:26	3	4
8	2013-01-24 15:48:26	1	5
8	2013-01-24 15:48:26	2	6
9	2013-01-24 15:48:27	3	7
9	2013-01-24 15:48:27	1	8
9	2013-01-24 15:48:27	2	9
10	2013-01-24 15:48:28	3	10
10	2013-01-24 15:48:28	1	11
10	2013-01-24 15:48:28	2	12
11	2013-01-24 15:48:28	3	13
11	2013-01-24 15:48:29	1	14
11	2013-01-24 15:48:29	2	15
12	2013-01-24 15:48:29	3	16
12	2013-01-24 15:48:30	1	17
12	2013-01-24 15:48:30	2	18
13	2013-01-24 15:48:30	3	19
13	2013-01-24 15:48:30	1	20
13	2013-01-24 15:48:30	2	21
14	2013-01-24 15:48:31	3	22
14	2013-01-24 15:48:31	1	23
14	2013-01-24 15:48:31	2	24
15	2013-01-24 15:48:32	3	25
15	2013-01-24 15:48:32	1	26
15	2013-01-24 15:48:32	2	27
16	2013-01-24 15:48:33	3	28
16	2013-01-24 15:48:33	1	29
16	2013-01-24 15:48:33	2	30
17	2013-01-24 15:48:34	3	31
17	2013-01-24 15:48:34	1	32
17	2013-01-24 15:48:34	2	33
18	2013-01-24 15:48:35	3	34
18	2013-01-24 15:48:35	1	35
18	2013-01-24 15:48:35	2	36
19	2013-01-24 15:48:36	3	37
19	2013-01-24 15:48:36	1	38
19	2013-01-24 15:48:36	2	39
20	2013-01-24 15:48:37	3	40
20	2013-01-24 15:48:37	1	41
20	2013-01-24 15:48:37	2	42
21	2013-01-24 15:48:38	3	43
21	2013-01-24 15:48:38	1	44
21	2013-01-24 15:48:38	2	45
22	2013-01-24 15:48:39	3	46
22	2013-01-24 15:48:39	1	47
22	2013-01-24 15:48:39	2	48
23	2013-01-24 15:48:40	3	49
23	2013-01-24 15:48:40	1	50
23	2013-01-24 15:48:40	2	51
24	2013-01-24 15:48:41	3	52
24	2013-01-24 15:48:41	1	53
24	2013-01-24 15:48:41	2	54
25	2013-01-24 15:48:42	3	55
25	2013-01-24 15:48:42	1	56
25	2013-01-24 15:48:42	2	57
26	2013-01-24 15:48:43	3	58
26	2013-01-24 15:48:43	1	59
26	2013-01-24 15:48:43	2	60
27	2013-01-24 15:48:44	3	61
27	2013-01-24 15:48:44	1	62
27	2013-01-24 15:48:44	2	63
28	2013-01-24 15:48:45	3	64
28	2013-01-24 15:48:45	1	65
28	2013-01-24 15:48:45	2	66
29	2013-01-24 15:48:46	3	67
29	2013-01-24 15:48:46	1	68
29	2013-01-24 15:48:46	2	69
30	2013-01-24 15:48:47	3	70
30	2013-01-24 15:48:47	1	71
30	2013-01-24 15:48:47	2	72
31	2013-01-24 15:48:48	3	73
31	2013-01-24 15:48:48	1	74
31	2013-01-24 15:48:48	2	75
32	2013-01-24 15:48:49	3	76
32	2013-01-24 15:48:49	1	77
32	2013-01-24 15:48:49	2	78
33	2013-01-24 15:48:50	3	79
33	2013-01-24 15:48:50	1	80
33	2013-01-24 15:48:50	2	81
34	2013-01-24 15:48:51	3	82
34	2013-01-24 15:48:51	1	83
34	2013-01-24 15:48:51	2	84
35	2013-01-24 15:48:52	3	85
35	2013-01-24 15:48:52	1	86
35	2013-01-24 15:48:52	2	87
36	2013-01-24 15:48:53	3	88
36	2013-01-24 15:48:53	1	89
36	2013-01-24 15:48:53	2	90
37	2013-01-24 15:48:54	3	91
37	2013-01-24 15:48:54	1	92
37	2013-01-24 15:48:54	2	93
38	2013-01-24 15:48:55	3	94
38	2013-01-24 15:48:55	1	95
38	2013-01-24 15:48:55	2	96
39	2013-01-24 15:48:56	3	97
39	2013-01-24 15:48:56	1	98
39	2013-01-24 15:48:56	2	99
40	2013-01-24 15:48:57	3	100
40	2013-01-24 15:48:57	1	101
40	2013-01-24 15:48:57	2	102
41	2013-01-24 15:48:58	3	103
41	2013-01-24 15:48:58	1	104
41	2013-01-24 15:48:58	2	105
42	2013-01-24 15:48:59	3	106
42	2013-01-24 15:48:59	1	107
42	2013-01-24 15:48:59	2	108
43	2013-01-24 15:49:00	3	109
43	2013-01-24 15:49:00	1	110
43	2013-01-24 15:49:00	2	111
44	2013-01-24 15:49:01	3	112
44	2013-01-24 15:49:01	1	113
44	2013-01-24 15:49:01	2	114
45	2013-01-24 15:49:02	3	115
45	2013-01-24 15:49:02	1	116
45	2013-01-24 15:49:02	2	117
46	2013-01-24 15:49:03	3	118
46	2013-01-24 15:49:03	1	119
46	2013-01-24 15:49:03	2	120
47	2013-01-24 15:49:04	3	121
47	2013-01-24 15:49:04	1	122
47	2013-01-24 15:49:04	2	123
48	2013-01-24 15:49:05	3	124
48	2013-01-24 15:49:05	1	125
48	2013-01-24 15:49:05	2	126
49	2013-01-24 15:49:06	3	127
49	2013-01-24 15:49:06	1	128
49	2013-01-24 15:49:06	2	129
50	2013-01-24 15:49:07	3	130
50	2013-01-24 15:49:07	1	131
50	2013-01-24 15:49:07	2	132
51	2013-01-24 15:49:08	3	133
51	2013-01-24 15:49:08	1	134
51	2013-01-24 15:49:08	2	135
52	2013-01-24 15:49:09	3	136
52	2013-01-24 15:49:09	1	137
52	2013-01-24 15:49:09	2	138
53	2013-01-24 15:49:10	3	139
53	2013-01-24 15:49:10	1	140
53	2013-01-24 15:49:10	2	141
54	2013-01-24 15:49:10	3	142
54	2013-01-24 15:49:11	1	143
54	2013-01-24 15:49:11	2	144
55	2013-01-24 15:49:11	3	145
55	2013-01-24 15:49:11	1	146
