counter	insert_time	motelabMoteID	motelabSeqNo
8	2013-01-24 14:50:42	2	1
8	2013-01-24 14:50:42	1	2
7	2013-01-24 14:50:42	3	3
9	2013-01-24 14:50:43	2	4
9	2013-01-24 14:50:43	1	5
8	2013-01-24 14:50:43	3	6
10	2013-01-24 14:50:44	2	7
10	2013-01-24 14:50:44	1	8
9	2013-01-24 14:50:44	3	9
11	2013-01-24 14:50:45	2	10
11	2013-01-24 14:50:45	1	11
10	2013-01-24 14:50:45	3	12
12	2013-01-24 14:50:46	2	13
12	2013-01-24 14:50:46	1	14
11	2013-01-24 14:50:46	3	15
13	2013-01-24 14:50:47	2	16
13	2013-01-24 14:50:47	1	17
12	2013-01-24 14:50:47	3	18
14	2013-01-24 14:50:48	2	19
14	2013-01-24 14:50:48	1	20
13	2013-01-24 14:50:48	3	21
15	2013-01-24 14:50:49	2	22
15	2013-01-24 14:50:49	1	23
14	2013-01-24 14:50:49	3	24
16	2013-01-24 14:50:50	2	25
16	2013-01-24 14:50:50	1	26
15	2013-01-24 14:50:50	3	27
17	2013-01-24 14:50:51	2	28
17	2013-01-24 14:50:51	1	29
16	2013-01-24 14:50:51	3	30
18	2013-01-24 14:50:52	2	31
18	2013-01-24 14:50:52	1	32
17	2013-01-24 14:50:52	3	33
19	2013-01-24 14:50:53	2	34
19	2013-01-24 14:50:53	1	35
18	2013-01-24 14:50:53	3	36
20	2013-01-24 14:50:54	2	37
20	2013-01-24 14:50:54	1	38
19	2013-01-24 14:50:54	3	39
21	2013-01-24 14:50:55	2	40
21	2013-01-24 14:50:55	1	41
20	2013-01-24 14:50:55	3	42
22	2013-01-24 14:50:56	2	43
22	2013-01-24 14:50:56	1	44
21	2013-01-24 14:50:56	3	45
23	2013-01-24 14:50:57	2	46
23	2013-01-24 14:50:57	1	47
22	2013-01-24 14:50:57	3	48
24	2013-01-24 14:50:58	2	49
24	2013-01-24 14:50:58	1	50
23	2013-01-24 14:50:58	3	51
25	2013-01-24 14:50:59	2	52
25	2013-01-24 14:50:59	1	53
24	2013-01-24 14:50:59	3	54
26	2013-01-24 14:51:00	2	55
26	2013-01-24 14:51:00	1	56
25	2013-01-24 14:51:00	3	57
27	2013-01-24 14:51:01	2	58
27	2013-01-24 14:51:01	1	59
26	2013-01-24 14:51:01	3	60
28	2013-01-24 14:51:02	2	61
28	2013-01-24 14:51:02	1	62
27	2013-01-24 14:51:02	3	63
29	2013-01-24 14:51:03	2	64
29	2013-01-24 14:51:03	1	65
28	2013-01-24 14:51:03	3	66
30	2013-01-24 14:51:04	2	67
30	2013-01-24 14:51:04	1	68
29	2013-01-24 14:51:04	3	69
31	2013-01-24 14:51:04	2	70
31	2013-01-24 14:51:04	1	71
30	2013-01-24 14:51:05	3	72
32	2013-01-24 14:51:05	2	73
32	2013-01-24 14:51:05	1	74
31	2013-01-24 14:51:06	3	75
33	2013-01-24 14:51:06	2	76
33	2013-01-24 14:51:06	1	77
32	2013-01-24 14:51:07	3	78
34	2013-01-24 14:51:07	2	79
34	2013-01-24 14:51:07	1	80
33	2013-01-24 14:51:08	3	81
35	2013-01-24 14:51:08	2	82
35	2013-01-24 14:51:08	1	83
34	2013-01-24 14:51:08	3	84
36	2013-01-24 14:51:09	2	85
36	2013-01-24 14:51:09	1	86
35	2013-01-24 14:51:09	3	87
37	2013-01-24 14:51:10	2	88
37	2013-01-24 14:51:10	1	89
36	2013-01-24 14:51:10	3	90
38	2013-01-24 14:51:11	2	91
38	2013-01-24 14:51:11	1	92
37	2013-01-24 14:51:11	3	93
39	2013-01-24 14:51:12	2	94
39	2013-01-24 14:51:12	1	95
38	2013-01-24 14:51:12	3	96
40	2013-01-24 14:51:13	2	97
40	2013-01-24 14:51:13	1	98
39	2013-01-24 14:51:13	3	99
41	2013-01-24 14:51:14	2	100
41	2013-01-24 14:51:14	1	101
40	2013-01-24 14:51:14	3	102
42	2013-01-24 14:51:15	2	103
42	2013-01-24 14:51:15	1	104
41	2013-01-24 14:51:15	3	105
43	2013-01-24 14:51:16	2	106
43	2013-01-24 14:51:16	1	107
42	2013-01-24 14:51:16	3	108
44	2013-01-24 14:51:17	2	109
44	2013-01-24 14:51:17	1	110
43	2013-01-24 14:51:17	3	111
45	2013-01-24 14:51:18	2	112
45	2013-01-24 14:51:18	1	113
44	2013-01-24 14:51:18	3	114
46	2013-01-24 14:51:19	2	115
46	2013-01-24 14:51:19	1	116
45	2013-01-24 14:51:19	3	117
47	2013-01-24 14:51:20	2	118
47	2013-01-24 14:51:20	1	119
46	2013-01-24 14:51:20	3	120
48	2013-01-24 14:51:21	2	121
48	2013-01-24 14:51:21	1	122
47	2013-01-24 14:51:21	3	123
49	2013-01-24 14:51:22	2	124
49	2013-01-24 14:51:22	1	125
48	2013-01-24 14:51:22	3	126
50	2013-01-24 14:51:23	2	127
50	2013-01-24 14:51:23	1	128
49	2013-01-24 14:51:23	3	129
51	2013-01-24 14:51:24	2	130
51	2013-01-24 14:51:24	1	131
50	2013-01-24 14:51:24	3	132
52	2013-01-24 14:51:25	2	133
52	2013-01-24 14:51:25	1	134
51	2013-01-24 14:51:25	3	135
53	2013-01-24 14:51:26	2	136
53	2013-01-24 14:51:26	1	137
52	2013-01-24 14:51:26	3	138
54	2013-01-24 14:51:27	2	139
54	2013-01-24 14:51:27	1	140
53	2013-01-24 14:51:27	3	141
55	2013-01-24 14:51:28	2	142
55	2013-01-24 14:51:28	1	143
54	2013-01-24 14:51:28	3	144
56	2013-01-24 14:51:29	2	145
56	2013-01-24 14:51:29	1	146
55	2013-01-24 14:51:29	3	147
57	2013-01-24 14:51:30	2	148
57	2013-01-24 14:51:30	1	149
56	2013-01-24 14:51:30	3	150
58	2013-01-24 14:51:31	2	151
58	2013-01-24 14:51:31	1	152
57	2013-01-24 14:51:31	3	153
59	2013-01-24 14:51:32	2	154
59	2013-01-24 14:51:32	1	155
58	2013-01-24 14:51:32	3	156
60	2013-01-24 14:51:33	2	157
60	2013-01-24 14:51:33	1	158
59	2013-01-24 14:51:33	3	159
61	2013-01-24 14:51:34	2	160
61	2013-01-24 14:51:34	1	161
60	2013-01-24 14:51:34	3	162
62	2013-01-24 14:51:35	2	163
62	2013-01-24 14:51:35	1	164
61	2013-01-24 14:51:35	3	165
63	2013-01-24 14:51:36	2	166
63	2013-01-24 14:51:36	1	167
62	2013-01-24 14:51:36	3	168
64	2013-01-24 14:51:37	2	169
64	2013-01-24 14:51:37	1	170
63	2013-01-24 14:51:37	3	171
65	2013-01-24 14:51:38	2	172
65	2013-01-24 14:51:38	1	173
64	2013-01-24 14:51:38	3	174
66	2013-01-24 14:51:39	2	175
66	2013-01-24 14:51:39	1	176
65	2013-01-24 14:51:39	3	177
67	2013-01-24 14:51:40	2	178
67	2013-01-24 14:51:40	1	179
66	2013-01-24 14:51:40	3	180
68	2013-01-24 14:51:41	2	181
68	2013-01-24 14:51:41	1	182
67	2013-01-24 14:51:41	3	183
69	2013-01-24 14:51:42	2	184
69	2013-01-24 14:51:42	1	185
68	2013-01-24 14:51:42	3	186
70	2013-01-24 14:51:43	2	187
70	2013-01-24 14:51:43	1	188
69	2013-01-24 14:51:43	3	189
71	2013-01-24 14:51:44	2	190
71	2013-01-24 14:51:44	1	191
70	2013-01-24 14:51:44	3	192
72	2013-01-24 14:51:45	2	193
72	2013-01-24 14:51:45	1	194
71	2013-01-24 14:51:45	3	195
73	2013-01-24 14:51:46	2	196
73	2013-01-24 14:51:46	1	197
72	2013-01-24 14:51:46	3	198
74	2013-01-24 14:51:46	2	199
74	2013-01-24 14:51:46	1	200
73	2013-01-24 14:51:47	3	201
75	2013-01-24 14:51:47	2	202
75	2013-01-24 14:51:47	1	203
74	2013-01-24 14:51:48	3	204
76	2013-01-24 14:51:48	2	205
76	2013-01-24 14:51:48	1	206
75	2013-01-24 14:51:49	3	207
77	2013-01-24 14:51:49	2	208
77	2013-01-24 14:51:49	1	209
76	2013-01-24 14:51:50	3	210
78	2013-01-24 14:51:50	2	211
78	2013-01-24 14:51:50	1	212
77	2013-01-24 14:51:50	3	213
79	2013-01-24 14:51:51	2	214
79	2013-01-24 14:51:51	1	215
78	2013-01-24 14:51:51	3	216
80	2013-01-24 14:51:52	2	217
80	2013-01-24 14:51:52	1	218
79	2013-01-24 14:51:52	3	219
81	2013-01-24 14:51:53	2	220
81	2013-01-24 14:51:53	1	221
80	2013-01-24 14:51:53	3	222
82	2013-01-24 14:51:54	2	223
82	2013-01-24 14:51:54	1	224
81	2013-01-24 14:51:54	3	225
83	2013-01-24 14:51:55	2	226
83	2013-01-24 14:51:55	1	227
82	2013-01-24 14:51:55	3	228
84	2013-01-24 14:51:56	2	229
84	2013-01-24 14:51:56	1	230
83	2013-01-24 14:51:56	3	231
85	2013-01-24 14:51:57	2	232
85	2013-01-24 14:51:57	1	233
84	2013-01-24 14:51:57	3	234
86	2013-01-24 14:51:58	2	235
86	2013-01-24 14:51:58	1	236
85	2013-01-24 14:51:58	3	237
87	2013-01-24 14:51:59	2	238
87	2013-01-24 14:51:59	1	239
86	2013-01-24 14:51:59	3	240
88	2013-01-24 14:52:00	2	241
88	2013-01-24 14:52:00	1	242
87	2013-01-24 14:52:00	3	243
89	2013-01-24 14:52:01	2	244
89	2013-01-24 14:52:01	1	245
88	2013-01-24 14:52:01	3	246
90	2013-01-24 14:52:02	2	247
90	2013-01-24 14:52:02	1	248
89	2013-01-24 14:52:02	3	249
91	2013-01-24 14:52:03	2	250
91	2013-01-24 14:52:03	1	251
90	2013-01-24 14:52:03	3	252
92	2013-01-24 14:52:04	2	253
92	2013-01-24 14:52:04	1	254
91	2013-01-24 14:52:04	3	255
93	2013-01-24 14:52:05	2	256
93	2013-01-24 14:52:05	1	257
92	2013-01-24 14:52:05	3	258
94	2013-01-24 14:52:06	2	259
94	2013-01-24 14:52:06	1	260
93	2013-01-24 14:52:06	3	261
95	2013-01-24 14:52:07	2	262
95	2013-01-24 14:52:07	1	263
94	2013-01-24 14:52:07	3	264
96	2013-01-24 14:52:08	2	265
96	2013-01-24 14:52:08	1	266
95	2013-01-24 14:52:08	3	267
97	2013-01-24 14:52:09	2	268
97	2013-01-24 14:52:09	1	269
96	2013-01-24 14:52:09	3	270
98	2013-01-24 14:52:10	2	271
98	2013-01-24 14:52:10	1	272
97	2013-01-24 14:52:10	3	273
99	2013-01-24 14:52:11	2	274
99	2013-01-24 14:52:11	1	275
