counter	insert_time	motelabMoteID	motelabSeqNo
1	2012-10-09 11:33:06	1	1
2	2012-10-09 11:33:07	1	2
3	2012-10-09 11:33:08	1	3
4	2012-10-09 11:33:09	1	4
5	2012-10-09 11:33:10	1	5
6	2012-10-09 11:33:11	1	6
7	2012-10-09 11:33:12	1	7
8	2012-10-09 11:33:13	1	8
9	2012-10-09 11:33:14	1	9
10	2012-10-09 11:33:15	1	10
11	2012-10-09 11:33:16	1	11
12	2012-10-09 11:33:17	1	12
13	2012-10-09 11:33:18	1	13
14	2012-10-09 11:33:19	1	14
15	2012-10-09 11:33:20	1	15
16	2012-10-09 11:33:21	1	16
17	2012-10-09 11:33:22	1	17
18	2012-10-09 11:33:23	1	18
19	2012-10-09 11:33:24	1	19
20	2012-10-09 11:33:25	1	20
21	2012-10-09 11:33:26	1	21
22	2012-10-09 11:33:27	1	22
23	2012-10-09 11:33:28	1	23
24	2012-10-09 11:33:29	1	24
25	2012-10-09 11:33:30	1	25
26	2012-10-09 11:33:31	1	26
27	2012-10-09 11:33:32	1	27
28	2012-10-09 11:33:33	1	28
29	2012-10-09 11:33:34	1	29
30	2012-10-09 11:33:35	1	30
31	2012-10-09 11:33:36	1	31
32	2012-10-09 11:33:37	1	32
33	2012-10-09 11:33:38	1	33
34	2012-10-09 11:33:39	1	34
35	2012-10-09 11:33:40	1	35
36	2012-10-09 11:33:41	1	36
37	2012-10-09 11:33:42	1	37
38	2012-10-09 11:33:42	1	38
39	2012-10-09 11:33:43	1	39
40	2012-10-09 11:33:44	1	40
41	2012-10-09 11:33:45	1	41
42	2012-10-09 11:33:46	1	42
43	2012-10-09 11:33:47	1	43
44	2012-10-09 11:33:48	1	44
45	2012-10-09 11:33:49	1	45
46	2012-10-09 11:33:50	1	46
47	2012-10-09 11:33:51	1	47
48	2012-10-09 11:33:52	1	48
49	2012-10-09 11:33:53	1	49
50	2012-10-09 11:33:54	1	50
51	2012-10-09 11:33:55	1	51
52	2012-10-09 11:33:56	1	52
53	2012-10-09 11:33:57	1	53
54	2012-10-09 11:33:58	1	54
55	2012-10-09 11:33:59	1	55
56	2012-10-09 11:34:00	1	56
57	2012-10-09 11:34:01	1	57
58	2012-10-09 11:34:02	1	58
59	2012-10-09 11:34:03	1	59
60	2012-10-09 11:34:04	1	60
61	2012-10-09 11:34:05	1	61
62	2012-10-09 11:34:06	1	62
63	2012-10-09 11:34:07	1	63
64	2012-10-09 11:34:08	1	64
65	2012-10-09 11:34:09	1	65
66	2012-10-09 11:34:10	1	66
67	2012-10-09 11:34:11	1	67
68	2012-10-09 11:34:12	1	68
69	2012-10-09 11:34:13	1	69
70	2012-10-09 11:34:14	1	70
71	2012-10-09 11:34:15	1	71
72	2012-10-09 11:34:16	1	72
73	2012-10-09 11:34:17	1	73
74	2012-10-09 11:34:18	1	74
75	2012-10-09 11:34:19	1	75
76	2012-10-09 11:34:20	1	76
77	2012-10-09 11:34:21	1	77
78	2012-10-09 11:34:22	1	78
79	2012-10-09 11:34:23	1	79
80	2012-10-09 11:34:24	1	80
81	2012-10-09 11:34:24	1	81
82	2012-10-09 11:34:25	1	82
83	2012-10-09 11:34:26	1	83
84	2012-10-09 11:34:27	1	84
85	2012-10-09 11:34:28	1	85
86	2012-10-09 11:34:29	1	86
87	2012-10-09 11:34:30	1	87
88	2012-10-09 11:34:31	1	88
89	2012-10-09 11:34:32	1	89
90	2012-10-09 11:34:33	1	90
91	2012-10-09 11:34:34	1	91
92	2012-10-09 11:34:35	1	92
93	2012-10-09 11:34:36	1	93
94	2012-10-09 11:34:37	1	94
95	2012-10-09 11:34:38	1	95
96	2012-10-09 11:34:39	1	96
97	2012-10-09 11:34:40	1	97
98	2012-10-09 11:34:41	1	98
99	2012-10-09 11:34:42	1	99
100	2012-10-09 11:34:43	1	100
101	2012-10-09 11:34:44	1	101
102	2012-10-09 11:34:45	1	102
103	2012-10-09 11:34:46	1	103
104	2012-10-09 11:34:47	1	104
105	2012-10-09 11:34:48	1	105
106	2012-10-09 11:34:49	1	106
107	2012-10-09 11:34:50	1	107
108	2012-10-09 11:34:51	1	108
109	2012-10-09 11:34:52	1	109
110	2012-10-09 11:34:53	1	110
111	2012-10-09 11:34:54	1	111
112	2012-10-09 11:34:55	1	112
113	2012-10-09 11:34:56	1	113
114	2012-10-09 11:34:57	1	114
115	2012-10-09 11:34:58	1	115
116	2012-10-09 11:34:59	1	116
117	2012-10-09 11:35:00	1	117
118	2012-10-09 11:35:01	1	118
