counter	insert_time	motelabMoteID	motelabSeqNo
7	2013-01-24 14:17:24	2	1
7	2013-01-24 14:17:24	1	2
8	2013-01-24 14:17:25	1	3
8	2013-01-24 14:17:25	2	4
9	2013-01-24 14:17:26	1	5
9	2013-01-24 14:17:26	2	6
10	2013-01-24 14:17:27	1	7
10	2013-01-24 14:17:27	2	8
11	2013-01-24 14:17:28	1	9
11	2013-01-24 14:17:28	2	10
12	2013-01-24 14:17:29	1	11
12	2013-01-24 14:17:29	2	12
13	2013-01-24 14:17:30	1	13
13	2013-01-24 14:17:30	2	14
14	2013-01-24 14:17:31	1	15
14	2013-01-24 14:17:31	2	16
15	2013-01-24 14:17:32	1	17
15	2013-01-24 14:17:32	2	18
16	2013-01-24 14:17:33	1	19
16	2013-01-24 14:17:33	2	20
17	2013-01-24 14:17:34	1	21
17	2013-01-24 14:17:34	2	22
18	2013-01-24 14:17:35	1	23
18	2013-01-24 14:17:35	2	24
19	2013-01-24 14:17:36	1	25
19	2013-01-24 14:17:36	2	26
20	2013-01-24 14:17:37	1	27
20	2013-01-24 14:17:37	2	28
21	2013-01-24 14:17:38	1	29
21	2013-01-24 14:17:38	2	30
22	2013-01-24 14:17:38	1	31
22	2013-01-24 14:17:38	2	32
23	2013-01-24 14:17:39	1	33
23	2013-01-24 14:17:39	2	34
24	2013-01-24 14:17:40	1	35
24	2013-01-24 14:17:40	2	36
25	2013-01-24 14:17:41	1	37
25	2013-01-24 14:17:41	2	38
26	2013-01-24 14:17:42	1	39
26	2013-01-24 14:17:42	2	40
27	2013-01-24 14:17:43	1	41
27	2013-01-24 14:17:43	2	42
28	2013-01-24 14:17:44	1	43
28	2013-01-24 14:17:44	2	44
29	2013-01-24 14:17:45	1	45
29	2013-01-24 14:17:45	2	46
30	2013-01-24 14:17:46	1	47
30	2013-01-24 14:17:46	2	48
31	2013-01-24 14:17:47	1	49
31	2013-01-24 14:17:47	2	50
32	2013-01-24 14:17:48	1	51
32	2013-01-24 14:17:48	2	52
33	2013-01-24 14:17:49	1	53
33	2013-01-24 14:17:49	2	54
34	2013-01-24 14:17:50	1	55
34	2013-01-24 14:17:50	2	56
35	2013-01-24 14:17:51	1	57
35	2013-01-24 14:17:51	2	58
36	2013-01-24 14:17:52	1	59
36	2013-01-24 14:17:52	2	60
37	2013-01-24 14:17:53	1	61
37	2013-01-24 14:17:53	2	62
38	2013-01-24 14:17:54	1	63
38	2013-01-24 14:17:54	2	64
39	2013-01-24 14:17:55	1	65
39	2013-01-24 14:17:55	2	66
40	2013-01-24 14:17:56	1	67
40	2013-01-24 14:17:56	2	68
41	2013-01-24 14:17:57	1	69
41	2013-01-24 14:17:57	2	70
42	2013-01-24 14:17:58	1	71
42	2013-01-24 14:17:58	2	72
43	2013-01-24 14:17:59	1	73
43	2013-01-24 14:17:59	2	74
44	2013-01-24 14:18:00	1	75
44	2013-01-24 14:18:00	2	76
45	2013-01-24 14:18:01	1	77
45	2013-01-24 14:18:01	2	78
46	2013-01-24 14:18:02	1	79
46	2013-01-24 14:18:02	2	80
47	2013-01-24 14:18:03	1	81
47	2013-01-24 14:18:03	2	82
48	2013-01-24 14:18:04	1	83
48	2013-01-24 14:18:04	2	84
49	2013-01-24 14:18:05	1	85
49	2013-01-24 14:18:05	2	86
50	2013-01-24 14:18:06	1	87
50	2013-01-24 14:18:06	2	88
51	2013-01-24 14:18:07	1	89
51	2013-01-24 14:18:07	2	90
52	2013-01-24 14:18:08	1	91
52	2013-01-24 14:18:08	2	92
53	2013-01-24 14:18:09	1	93
53	2013-01-24 14:18:09	2	94
54	2013-01-24 14:18:10	1	95
54	2013-01-24 14:18:10	2	96
55	2013-01-24 14:18:11	1	97
55	2013-01-24 14:18:11	2	98
56	2013-01-24 14:18:12	1	99
56	2013-01-24 14:18:12	2	100
57	2013-01-24 14:18:13	1	101
57	2013-01-24 14:18:13	2	102
58	2013-01-24 14:18:14	1	103
58	2013-01-24 14:18:14	2	104
59	2013-01-24 14:18:15	1	105
59	2013-01-24 14:18:15	2	106
60	2013-01-24 14:18:16	1	107
60	2013-01-24 14:18:16	2	108
61	2013-01-24 14:18:17	1	109
61	2013-01-24 14:18:17	2	110
62	2013-01-24 14:18:18	1	111
62	2013-01-24 14:18:18	2	112
63	2013-01-24 14:18:19	1	113
63	2013-01-24 14:18:19	2	114
64	2013-01-24 14:18:19	1	115
64	2013-01-24 14:18:20	2	116
65	2013-01-24 14:18:20	1	117
65	2013-01-24 14:18:20	2	118
66	2013-01-24 14:18:21	1	119
66	2013-01-24 14:18:21	2	120
67	2013-01-24 14:18:22	1	121
67	2013-01-24 14:18:22	2	122
68	2013-01-24 14:18:23	1	123
68	2013-01-24 14:18:23	2	124
69	2013-01-24 14:18:24	1	125
69	2013-01-24 14:18:24	2	126
70	2013-01-24 14:18:25	1	127
70	2013-01-24 14:18:25	2	128
71	2013-01-24 14:18:26	1	129
71	2013-01-24 14:18:26	2	130
72	2013-01-24 14:18:27	1	131
72	2013-01-24 14:18:27	2	132
73	2013-01-24 14:18:28	1	133
73	2013-01-24 14:18:28	2	134
74	2013-01-24 14:18:29	1	135
74	2013-01-24 14:18:29	2	136
75	2013-01-24 14:18:30	1	137
75	2013-01-24 14:18:30	2	138
76	2013-01-24 14:18:31	1	139
