counter	insert_time	motelabMoteID	motelabSeqNo
7	2012-11-20 13:43:37	1	1
8	2012-11-20 13:43:38	1	2
9	2012-11-20 13:43:39	1	3
10	2012-11-20 13:43:40	1	4
11	2012-11-20 13:43:41	1	5
12	2012-11-20 13:43:42	1	6
13	2012-11-20 13:43:43	1	7
14	2012-11-20 13:43:44	1	8
15	2012-11-20 13:43:44	1	9
16	2012-11-20 13:43:45	1	10
17	2012-11-20 13:43:46	1	11
18	2012-11-20 13:43:47	1	12
19	2012-11-20 13:43:48	1	13
20	2012-11-20 13:43:49	1	14
21	2012-11-20 13:43:50	1	15
22	2012-11-20 13:43:51	1	16
23	2012-11-20 13:43:52	1	17
24	2012-11-20 13:43:53	1	18
25	2012-11-20 13:43:54	1	19
26	2012-11-20 13:43:55	1	20
27	2012-11-20 13:43:56	1	21
28	2012-11-20 13:43:57	1	22
29	2012-11-20 13:43:58	1	23
30	2012-11-20 13:43:59	1	24
31	2012-11-20 13:44:00	1	25
32	2012-11-20 13:44:01	1	26
33	2012-11-20 13:44:02	1	27
34	2012-11-20 13:44:03	1	28
35	2012-11-20 13:44:04	1	29
36	2012-11-20 13:44:05	1	30
37	2012-11-20 13:44:06	1	31
38	2012-11-20 13:44:07	1	32
39	2012-11-20 13:44:08	1	33
40	2012-11-20 13:44:09	1	34
41	2012-11-20 13:44:10	1	35
42	2012-11-20 13:44:11	1	36
43	2012-11-20 13:44:12	1	37
44	2012-11-20 13:44:13	1	38
45	2012-11-20 13:44:14	1	39
46	2012-11-20 13:44:15	1	40
47	2012-11-20 13:44:16	1	41
48	2012-11-20 13:44:17	1	42
49	2012-11-20 13:44:18	1	43
50	2012-11-20 13:44:19	1	44
51	2012-11-20 13:44:20	1	45
52	2012-11-20 13:44:21	1	46
53	2012-11-20 13:44:22	1	47
54	2012-11-20 13:44:23	1	48
55	2012-11-20 13:44:24	1	49
56	2012-11-20 13:44:25	1	50
57	2012-11-20 13:44:26	1	51
58	2012-11-20 13:44:26	1	52
59	2012-11-20 13:44:27	1	53
60	2012-11-20 13:44:28	1	54
61	2012-11-20 13:44:29	1	55
62	2012-11-20 13:44:30	1	56
63	2012-11-20 13:44:31	1	57
64	2012-11-20 13:44:32	1	58
65	2012-11-20 13:44:33	1	59
66	2012-11-20 13:44:34	1	60
67	2012-11-20 13:44:35	1	61
68	2012-11-20 13:44:36	1	62
69	2012-11-20 13:44:37	1	63
70	2012-11-20 13:44:38	1	64
71	2012-11-20 13:44:39	1	65
72	2012-11-20 13:44:40	1	66
73	2012-11-20 13:44:41	1	67
74	2012-11-20 13:44:42	1	68
75	2012-11-20 13:44:43	1	69
76	2012-11-20 13:44:44	1	70
77	2012-11-20 13:44:45	1	71
78	2012-11-20 13:44:46	1	72
79	2012-11-20 13:44:47	1	73
80	2012-11-20 13:44:48	1	74
81	2012-11-20 13:44:49	1	75
82	2012-11-20 13:44:50	1	76
83	2012-11-20 13:44:51	1	77
84	2012-11-20 13:44:52	1	78
85	2012-11-20 13:44:53	1	79
86	2012-11-20 13:44:54	1	80
87	2012-11-20 13:44:55	1	81
88	2012-11-20 13:44:56	1	82
89	2012-11-20 13:44:57	1	83
90	2012-11-20 13:44:58	1	84
91	2012-11-20 13:44:59	1	85
92	2012-11-20 13:45:00	1	86
93	2012-11-20 13:45:01	1	87
94	2012-11-20 13:45:02	1	88
95	2012-11-20 13:45:03	1	89
96	2012-11-20 13:45:04	1	90
97	2012-11-20 13:45:05	1	91
98	2012-11-20 13:45:06	1	92
99	2012-11-20 13:45:07	1	93
100	2012-11-20 13:45:07	1	94
101	2012-11-20 13:45:08	1	95
102	2012-11-20 13:45:09	1	96
103	2012-11-20 13:45:10	1	97
104	2012-11-20 13:45:11	1	98
105	2012-11-20 13:45:12	1	99
106	2012-11-20 13:45:13	1	100
107	2012-11-20 13:45:14	1	101
108	2012-11-20 13:45:15	1	102
109	2012-11-20 13:45:16	1	103
110	2012-11-20 13:45:17	1	104
111	2012-11-20 13:45:18	1	105
112	2012-11-20 13:45:19	1	106
113	2012-11-20 13:45:20	1	107
114	2012-11-20 13:45:21	1	108
115	2012-11-20 13:45:22	1	109
116	2012-11-20 13:45:23	1	110
117	2012-11-20 13:45:24	1	111
