counter	insert_time	motelabMoteID	motelabSeqNo
12162	2012-10-03 12:08:01	1	1
12163	2012-10-03 12:08:02	1	2
12164	2012-10-03 12:08:03	1	3
12165	2012-10-03 12:08:04	1	4
12166	2012-10-03 12:08:05	1	5
12167	2012-10-03 12:08:06	1	6
12168	2012-10-03 12:08:07	1	7
12169	2012-10-03 12:08:08	1	8
12170	2012-10-03 12:08:09	1	9
12171	2012-10-03 12:08:10	1	10
12172	2012-10-03 12:08:11	1	11
12173	2012-10-03 12:08:12	1	12
12174	2012-10-03 12:08:13	1	13
12175	2012-10-03 12:08:14	1	14
12176	2012-10-03 12:08:15	1	15
12177	2012-10-03 12:08:16	1	16
12178	2012-10-03 12:08:17	1	17
12179	2012-10-03 12:08:18	1	18
12180	2012-10-03 12:08:19	1	19
12181	2012-10-03 12:08:20	1	20
12182	2012-10-03 12:08:21	1	21
12183	2012-10-03 12:08:22	1	22
12184	2012-10-03 12:08:23	1	23
12185	2012-10-03 12:08:24	1	24
12186	2012-10-03 12:08:25	1	25
12187	2012-10-03 12:08:26	1	26
12188	2012-10-03 12:08:27	1	27
12189	2012-10-03 12:08:28	1	28
12190	2012-10-03 12:08:29	1	29
12191	2012-10-03 12:08:30	1	30
12192	2012-10-03 12:08:31	1	31
12193	2012-10-03 12:08:32	1	32
12194	2012-10-03 12:08:33	1	33
12195	2012-10-03 12:08:34	1	34
12196	2012-10-03 12:08:35	1	35
12197	2012-10-03 12:08:36	1	36
12198	2012-10-03 12:08:37	1	37
12199	2012-10-03 12:08:38	1	38
12200	2012-10-03 12:08:39	1	39
12201	2012-10-03 12:08:40	1	40
12202	2012-10-03 12:08:41	1	41
12203	2012-10-03 12:08:42	1	42
12204	2012-10-03 12:08:42	1	43
12205	2012-10-03 12:08:43	1	44
12206	2012-10-03 12:08:44	1	45
12207	2012-10-03 12:08:45	1	46
12208	2012-10-03 12:08:46	1	47
12209	2012-10-03 12:08:47	1	48
12210	2012-10-03 12:08:48	1	49
12211	2012-10-03 12:08:49	1	50
12212	2012-10-03 12:08:50	1	51
12213	2012-10-03 12:08:51	1	52
12214	2012-10-03 12:08:52	1	53
12215	2012-10-03 12:08:53	1	54
12216	2012-10-03 12:08:54	1	55
12217	2012-10-03 12:08:55	1	56
12218	2012-10-03 12:08:56	1	57
12219	2012-10-03 12:08:57	1	58
12220	2012-10-03 12:08:58	1	59
12221	2012-10-03 12:08:59	1	60
12222	2012-10-03 12:09:00	1	61
12223	2012-10-03 12:09:01	1	62
12224	2012-10-03 12:09:02	1	63
12225	2012-10-03 12:09:03	1	64
12226	2012-10-03 12:09:04	1	65
12227	2012-10-03 12:09:05	1	66
12228	2012-10-03 12:09:06	1	67
12229	2012-10-03 12:09:07	1	68
12230	2012-10-03 12:09:08	1	69
12231	2012-10-03 12:09:09	1	70
12232	2012-10-03 12:09:10	1	71
12233	2012-10-03 12:09:11	1	72
12234	2012-10-03 12:09:12	1	73
12235	2012-10-03 12:09:13	1	74
12236	2012-10-03 12:09:14	1	75
12237	2012-10-03 12:09:15	1	76
12238	2012-10-03 12:09:16	1	77
12239	2012-10-03 12:09:17	1	78
12240	2012-10-03 12:09:18	1	79
12241	2012-10-03 12:09:19	1	80
12242	2012-10-03 12:09:20	1	81
12243	2012-10-03 12:09:21	1	82
12244	2012-10-03 12:09:22	1	83
12245	2012-10-03 12:09:23	1	84
12246	2012-10-03 12:09:24	1	85
12247	2012-10-03 12:09:24	1	86
12248	2012-10-03 12:09:25	1	87
12249	2012-10-03 12:09:26	1	88
12250	2012-10-03 12:09:27	1	89
12251	2012-10-03 12:09:28	1	90
12252	2012-10-03 12:09:29	1	91
12253	2012-10-03 12:09:30	1	92
12254	2012-10-03 12:09:31	1	93
12255	2012-10-03 12:09:32	1	94
12256	2012-10-03 12:09:33	1	95
12257	2012-10-03 12:09:34	1	96
12258	2012-10-03 12:09:35	1	97
12259	2012-10-03 12:09:36	1	98
12260	2012-10-03 12:09:37	1	99
12261	2012-10-03 12:09:38	1	100
12262	2012-10-03 12:09:39	1	101
12263	2012-10-03 12:09:40	1	102
12264	2012-10-03 12:09:41	1	103
12265	2012-10-03 12:09:42	1	104
12266	2012-10-03 12:09:43	1	105
12267	2012-10-03 12:09:44	1	106
12268	2012-10-03 12:09:45	1	107
12269	2012-10-03 12:09:46	1	108
12270	2012-10-03 12:09:47	1	109
12271	2012-10-03 12:09:48	1	110
12272	2012-10-03 12:09:49	1	111
12273	2012-10-03 12:09:50	1	112
12274	2012-10-03 12:09:51	1	113
12275	2012-10-03 12:09:52	1	114
12276	2012-10-03 12:09:53	1	115
12277	2012-10-03 12:09:54	1	116
12278	2012-10-03 12:09:55	1	117
12279	2012-10-03 12:09:56	1	118
12280	2012-10-03 12:09:57	1	119
12281	2012-10-03 12:09:58	1	120
12282	2012-10-03 12:09:59	1	121
12283	2012-10-03 12:10:00	1	122
12284	2012-10-03 12:10:01	1	123
