counter	insert_time	motelabMoteID	motelabSeqNo
9	2012-11-20 14:00:38	1	1
10	2012-11-20 14:00:39	1	2
11	2012-11-20 14:00:40	1	3
12	2012-11-20 14:00:41	1	4
13	2012-11-20 14:00:42	1	5
14	2012-11-20 14:00:43	1	6
15	2012-11-20 14:00:44	1	7
16	2012-11-20 14:00:45	1	8
17	2012-11-20 14:00:46	1	9
18	2012-11-20 14:00:47	1	10
19	2012-11-20 14:00:48	1	11
20	2012-11-20 14:00:49	1	12
21	2012-11-20 14:00:50	1	13
22	2012-11-20 14:00:51	1	14
23	2012-11-20 14:00:52	1	15
24	2012-11-20 14:00:53	1	16
25	2012-11-20 14:00:54	1	17
26	2012-11-20 14:00:54	1	18
27	2012-11-20 14:00:55	1	19
28	2012-11-20 14:00:56	1	20
29	2012-11-20 14:00:57	1	21
30	2012-11-20 14:00:58	1	22
31	2012-11-20 14:00:59	1	23
32	2012-11-20 14:01:00	1	24
33	2012-11-20 14:01:01	1	25
34	2012-11-20 14:01:02	1	26
35	2012-11-20 14:01:03	1	27
36	2012-11-20 14:01:04	1	28
37	2012-11-20 14:01:05	1	29
38	2012-11-20 14:01:06	1	30
39	2012-11-20 14:01:07	1	31
40	2012-11-20 14:01:08	1	32
41	2012-11-20 14:01:09	1	33
42	2012-11-20 14:01:10	1	34
43	2012-11-20 14:01:11	1	35
44	2012-11-20 14:01:12	1	36
45	2012-11-20 14:01:13	1	37
46	2012-11-20 14:01:14	1	38
47	2012-11-20 14:01:15	1	39
48	2012-11-20 14:01:16	1	40
49	2012-11-20 14:01:17	1	41
50	2012-11-20 14:01:18	1	42
51	2012-11-20 14:01:19	1	43
52	2012-11-20 14:01:20	1	44
53	2012-11-20 14:01:21	1	45
54	2012-11-20 14:01:22	1	46
55	2012-11-20 14:01:23	1	47
56	2012-11-20 14:01:24	1	48
57	2012-11-20 14:01:25	1	49
58	2012-11-20 14:01:26	1	50
59	2012-11-20 14:01:27	1	51
60	2012-11-20 14:01:28	1	52
61	2012-11-20 14:01:29	1	53
62	2012-11-20 14:01:30	1	54
63	2012-11-20 14:01:31	1	55
64	2012-11-20 14:01:32	1	56
65	2012-11-20 14:01:33	1	57
66	2012-11-20 14:01:34	1	58
67	2012-11-20 14:01:35	1	59
68	2012-11-20 14:01:36	1	60
69	2012-11-20 14:01:36	1	61
70	2012-11-20 14:01:37	1	62
71	2012-11-20 14:01:38	1	63
72	2012-11-20 14:01:39	1	64
73	2012-11-20 14:01:40	1	65
74	2012-11-20 14:01:41	1	66
75	2012-11-20 14:01:42	1	67
76	2012-11-20 14:01:43	1	68
77	2012-11-20 14:01:44	1	69
78	2012-11-20 14:01:45	1	70
79	2012-11-20 14:01:46	1	71
80	2012-11-20 14:01:47	1	72
81	2012-11-20 14:01:48	1	73
