counter	insert_time	motelabMoteID	motelabSeqNo
7	2012-11-29 15:39:17	1	1
7	2012-11-29 15:39:17	2	2
8	2012-11-29 15:39:18	1	3
8	2012-11-29 15:39:18	2	4
9	2012-11-29 15:39:19	1	5
9	2012-11-29 15:39:19	2	6
10	2012-11-29 15:39:20	1	7
10	2012-11-29 15:39:20	2	8
11	2012-11-29 15:39:21	1	9
11	2012-11-29 15:39:21	2	10
12	2012-11-29 15:39:22	1	11
12	2012-11-29 15:39:22	2	12
13	2012-11-29 15:39:23	1	13
13	2012-11-29 15:39:23	2	14
14	2012-11-29 15:39:24	1	15
14	2012-11-29 15:39:24	2	16
15	2012-11-29 15:39:25	1	17
15	2012-11-29 15:39:25	2	18
16	2012-11-29 15:39:26	1	19
16	2012-11-29 15:39:26	2	20
17	2012-11-29 15:39:27	1	21
17	2012-11-29 15:39:27	2	22
18	2012-11-29 15:39:28	1	23
18	2012-11-29 15:39:28	2	24
19	2012-11-29 15:39:29	1	25
19	2012-11-29 15:39:29	2	26
20	2012-11-29 15:39:30	1	27
20	2012-11-29 15:39:30	2	28
21	2012-11-29 15:39:31	1	29
21	2012-11-29 15:39:31	2	30
22	2012-11-29 15:39:32	1	31
22	2012-11-29 15:39:32	2	32
23	2012-11-29 15:39:33	1	33
23	2012-11-29 15:39:33	2	34
24	2012-11-29 15:39:34	1	35
24	2012-11-29 15:39:34	2	36
25	2012-11-29 15:39:35	1	37
25	2012-11-29 15:39:35	2	38
26	2012-11-29 15:39:36	1	39
26	2012-11-29 15:39:36	2	40
27	2012-11-29 15:39:37	1	41
27	2012-11-29 15:39:37	2	42
28	2012-11-29 15:39:38	1	43
28	2012-11-29 15:39:38	2	44
29	2012-11-29 15:39:39	1	45
29	2012-11-29 15:39:39	2	46
30	2012-11-29 15:39:39	1	47
30	2012-11-29 15:39:40	2	48
31	2012-11-29 15:39:40	1	49
31	2012-11-29 15:39:41	2	50
32	2012-11-29 15:39:41	1	51
32	2012-11-29 15:39:41	2	52
33	2012-11-29 15:39:42	1	53
33	2012-11-29 15:39:42	2	54
34	2012-11-29 15:39:43	1	55
34	2012-11-29 15:39:43	2	56
35	2012-11-29 15:39:44	1	57
35	2012-11-29 15:39:44	2	58
36	2012-11-29 15:39:45	1	59
36	2012-11-29 15:39:45	2	60
37	2012-11-29 15:39:46	1	61
37	2012-11-29 15:39:46	2	62
38	2012-11-29 15:39:47	1	63
38	2012-11-29 15:39:47	2	64
39	2012-11-29 15:39:48	1	65
39	2012-11-29 15:39:48	2	66
40	2012-11-29 15:39:49	1	67
40	2012-11-29 15:39:49	2	68
41	2012-11-29 15:39:50	1	69
41	2012-11-29 15:39:50	2	70
42	2012-11-29 15:39:51	1	71
42	2012-11-29 15:39:51	2	72
43	2012-11-29 15:39:52	1	73
43	2012-11-29 15:39:52	2	74
44	2012-11-29 15:39:53	1	75
44	2012-11-29 15:39:53	2	76
45	2012-11-29 15:39:54	1	77
45	2012-11-29 15:39:54	2	78
46	2012-11-29 15:39:55	1	79
46	2012-11-29 15:39:55	2	80
47	2012-11-29 15:39:56	1	81
47	2012-11-29 15:39:56	2	82
48	2012-11-29 15:39:57	1	83
48	2012-11-29 15:39:57	2	84
49	2012-11-29 15:39:58	1	85
49	2012-11-29 15:39:58	2	86
50	2012-11-29 15:39:59	1	87
50	2012-11-29 15:39:59	2	88
51	2012-11-29 15:40:00	1	89
51	2012-11-29 15:40:00	2	90
52	2012-11-29 15:40:01	1	91
52	2012-11-29 15:40:01	2	92
53	2012-11-29 15:40:02	1	93
53	2012-11-29 15:40:02	2	94
54	2012-11-29 15:40:03	1	95
54	2012-11-29 15:40:03	2	96
55	2012-11-29 15:40:04	1	97
55	2012-11-29 15:40:04	2	98
56	2012-11-29 15:40:05	1	99
56	2012-11-29 15:40:05	2	100
57	2012-11-29 15:40:06	1	101
57	2012-11-29 15:40:06	2	102
58	2012-11-29 15:40:07	1	103
58	2012-11-29 15:40:07	2	104
59	2012-11-29 15:40:08	1	105
59	2012-11-29 15:40:08	2	106
60	2012-11-29 15:40:09	1	107
60	2012-11-29 15:40:09	2	108
61	2012-11-29 15:40:10	1	109
61	2012-11-29 15:40:10	2	110
62	2012-11-29 15:40:11	1	111
62	2012-11-29 15:40:11	2	112
63	2012-11-29 15:40:12	1	113
63	2012-11-29 15:40:12	2	114
64	2012-11-29 15:40:13	1	115
64	2012-11-29 15:40:13	2	116
65	2012-11-29 15:40:14	1	117
65	2012-11-29 15:40:14	2	118
66	2012-11-29 15:40:15	1	119
66	2012-11-29 15:40:15	2	120
67	2012-11-29 15:40:16	1	121
67	2012-11-29 15:40:16	2	122
68	2012-11-29 15:40:17	1	123
68	2012-11-29 15:40:17	2	124
69	2012-11-29 15:40:18	1	125
69	2012-11-29 15:40:18	2	126
70	2012-11-29 15:40:19	1	127
70	2012-11-29 15:40:19	2	128
71	2012-11-29 15:40:20	1	129
71	2012-11-29 15:40:20	2	130
72	2012-11-29 15:40:21	1	131
72	2012-11-29 15:40:21	2	132
73	2012-11-29 15:40:21	1	133
73	2012-11-29 15:40:22	2	134
74	2012-11-29 15:40:22	1	135
74	2012-11-29 15:40:22	2	136
75	2012-11-29 15:40:23	1	137
75	2012-11-29 15:40:23	2	138
76	2012-11-29 15:40:24	1	139
76	2012-11-29 15:40:24	2	140
77	2012-11-29 15:40:25	1	141
77	2012-11-29 15:40:25	2	142
78	2012-11-29 15:40:26	1	143
78	2012-11-29 15:40:26	2	144
79	2012-11-29 15:40:27	1	145
79	2012-11-29 15:40:27	2	146
80	2012-11-29 15:40:28	1	147
80	2012-11-29 15:40:28	2	148
81	2012-11-29 15:40:29	1	149
81	2012-11-29 15:40:29	2	150
82	2012-11-29 15:40:30	1	151
82	2012-11-29 15:40:30	2	152
83	2012-11-29 15:40:31	1	153
83	2012-11-29 15:40:31	2	154
84	2012-11-29 15:40:32	1	155
84	2012-11-29 15:40:32	2	156
85	2012-11-29 15:40:33	1	157
85	2012-11-29 15:40:33	2	158
86	2012-11-29 15:40:34	1	159
86	2012-11-29 15:40:34	2	160
87	2012-11-29 15:40:35	1	161
87	2012-11-29 15:40:35	2	162
88	2012-11-29 15:40:36	1	163
88	2012-11-29 15:40:36	2	164
89	2012-11-29 15:40:37	1	165
89	2012-11-29 15:40:37	2	166
90	2012-11-29 15:40:38	1	167
90	2012-11-29 15:40:38	2	168
91	2012-11-29 15:40:39	1	169
91	2012-11-29 15:40:39	2	170
92	2012-11-29 15:40:40	1	171
92	2012-11-29 15:40:40	2	172
93	2012-11-29 15:40:41	1	173
93	2012-11-29 15:40:41	2	174
94	2012-11-29 15:40:42	1	175
94	2012-11-29 15:40:42	2	176
95	2012-11-29 15:40:43	1	177
95	2012-11-29 15:40:43	2	178
96	2012-11-29 15:40:44	1	179
96	2012-11-29 15:40:44	2	180
97	2012-11-29 15:40:45	1	181
97	2012-11-29 15:40:45	2	182
98	2012-11-29 15:40:46	1	183
98	2012-11-29 15:40:46	2	184
99	2012-11-29 15:40:47	1	185
99	2012-11-29 15:40:47	2	186
100	2012-11-29 15:40:48	1	187
100	2012-11-29 15:40:48	2	188
101	2012-11-29 15:40:49	1	189
101	2012-11-29 15:40:49	2	190
102	2012-11-29 15:40:50	1	191
102	2012-11-29 15:40:50	2	192
103	2012-11-29 15:40:51	1	193
103	2012-11-29 15:40:51	2	194
104	2012-11-29 15:40:52	1	195
104	2012-11-29 15:40:52	2	196
105	2012-11-29 15:40:53	1	197
105	2012-11-29 15:40:53	2	198
106	2012-11-29 15:40:54	1	199
106	2012-11-29 15:40:54	2	200
107	2012-11-29 15:40:55	1	201
107	2012-11-29 15:40:55	2	202
108	2012-11-29 15:40:56	1	203
108	2012-11-29 15:40:56	2	204
109	2012-11-29 15:40:57	1	205
109	2012-11-29 15:40:57	2	206
110	2012-11-29 15:40:58	1	207
110	2012-11-29 15:40:58	2	208
111	2012-11-29 15:40:59	1	209
111	2012-11-29 15:40:59	2	210
112	2012-11-29 15:41:00	1	211
112	2012-11-29 15:41:00	2	212
113	2012-11-29 15:41:01	1	213
113	2012-11-29 15:41:01	2	214
114	2012-11-29 15:41:02	1	215
114	2012-11-29 15:41:02	2	216
115	2012-11-29 15:41:03	1	217
115	2012-11-29 15:41:03	2	218
116	2012-11-29 15:41:03	1	219
116	2012-11-29 15:41:04	2	220
