counter	insert_time	motelabMoteID	motelabSeqNo
7	2013-01-24 14:24:24	2	1
7	2013-01-24 14:24:24	1	2
8	2013-01-24 14:24:25	2	3
8	2013-01-24 14:24:25	1	4
9	2013-01-24 14:24:26	1	5
9	2013-01-24 14:24:26	2	6
10	2013-01-24 14:24:27	2	7
10	2013-01-24 14:24:27	1	8
11	2013-01-24 14:24:28	2	9
11	2013-01-24 14:24:28	1	10
12	2013-01-24 14:24:29	2	11
12	2013-01-24 14:24:29	1	12
13	2013-01-24 14:24:30	1	13
13	2013-01-24 14:24:30	2	14
14	2013-01-24 14:24:31	2	15
14	2013-01-24 14:24:31	1	16
15	2013-01-24 14:24:32	1	17
15	2013-01-24 14:24:32	2	18
16	2013-01-24 14:24:33	1	19
16	2013-01-24 14:24:33	2	20
17	2013-01-24 14:24:34	2	21
17	2013-01-24 14:24:34	1	22
18	2013-01-24 14:24:35	2	23
18	2013-01-24 14:24:35	1	24
19	2013-01-24 14:24:36	1	25
19	2013-01-24 14:24:36	2	26
20	2013-01-24 14:24:37	2	27
20	2013-01-24 14:24:37	1	28
21	2013-01-24 14:24:38	2	29
21	2013-01-24 14:24:38	1	30
22	2013-01-24 14:24:39	2	31
22	2013-01-24 14:24:39	1	32
23	2013-01-24 14:24:40	2	33
23	2013-01-24 14:24:40	1	34
24	2013-01-24 14:24:41	2	35
24	2013-01-24 14:24:41	1	36
25	2013-01-24 14:24:42	2	37
25	2013-01-24 14:24:42	1	38
26	2013-01-24 14:24:43	2	39
26	2013-01-24 14:24:43	1	40
27	2013-01-24 14:24:44	2	41
27	2013-01-24 14:24:44	1	42
28	2013-01-24 14:24:45	1	43
28	2013-01-24 14:24:45	2	44
29	2013-01-24 14:24:46	2	45
29	2013-01-24 14:24:46	1	46
30	2013-01-24 14:24:47	2	47
30	2013-01-24 14:24:47	1	48
31	2013-01-24 14:24:48	1	49
31	2013-01-24 14:24:48	2	50
32	2013-01-24 14:24:49	2	51
32	2013-01-24 14:24:49	1	52
33	2013-01-24 14:24:50	2	53
33	2013-01-24 14:24:50	1	54
34	2013-01-24 14:24:51	2	55
34	2013-01-24 14:24:51	1	56
35	2013-01-24 14:24:52	2	57
35	2013-01-24 14:24:52	1	58
36	2013-01-24 14:24:53	2	59
36	2013-01-24 14:24:53	1	60
37	2013-01-24 14:24:54	2	61
37	2013-01-24 14:24:54	1	62
38	2013-01-24 14:24:55	1	63
38	2013-01-24 14:24:55	2	64
39	2013-01-24 14:24:56	1	65
39	2013-01-24 14:24:56	2	66
