counter	insert_time	motelabMoteID	motelabSeqNo
7	2013-01-24 16:37:24	3	1
8	2013-01-24 16:37:25	3	2
9	2013-01-24 16:37:26	3	3
10	2013-01-24 16:37:27	3	4
11	2013-01-24 16:37:28	3	5
12	2013-01-24 16:37:29	3	6
13	2013-01-24 16:37:30	3	7
14	2013-01-24 16:37:31	3	8
15	2013-01-24 16:37:32	3	9
16	2013-01-24 16:37:33	3	10
17	2013-01-24 16:37:34	3	11
18	2013-01-24 16:37:35	3	12
19	2013-01-24 16:37:35	3	13
20	2013-01-24 16:37:36	3	14
21	2013-01-24 16:37:37	3	15
22	2013-01-24 16:37:38	3	16
23	2013-01-24 16:37:39	3	17
24	2013-01-24 16:37:40	3	18
25	2013-01-24 16:37:41	3	19
26	2013-01-24 16:37:42	3	20
27	2013-01-24 16:37:43	3	21
28	2013-01-24 16:37:44	3	22
29	2013-01-24 16:37:45	3	23
30	2013-01-24 16:37:46	3	24
31	2013-01-24 16:37:47	3	25
32	2013-01-24 16:37:48	3	26
33	2013-01-24 16:37:49	3	27
34	2013-01-24 16:37:50	3	28
35	2013-01-24 16:37:51	3	29
36	2013-01-24 16:37:52	3	30
37	2013-01-24 16:37:53	3	31
38	2013-01-24 16:37:54	3	32
39	2013-01-24 16:37:55	3	33
40	2013-01-24 16:37:56	3	34
41	2013-01-24 16:37:57	3	35
42	2013-01-24 16:37:58	3	36
43	2013-01-24 16:37:59	3	37
44	2013-01-24 16:38:00	3	38
45	2013-01-24 16:38:01	3	39
46	2013-01-24 16:38:02	3	40
47	2013-01-24 16:38:03	3	41
48	2013-01-24 16:38:04	3	42
49	2013-01-24 16:38:05	3	43
50	2013-01-24 16:38:06	3	44
51	2013-01-24 16:38:07	3	45
52	2013-01-24 16:38:08	3	46
53	2013-01-24 16:38:09	3	47
54	2013-01-24 16:38:10	3	48
55	2013-01-24 16:38:11	3	49
56	2013-01-24 16:38:12	3	50
57	2013-01-24 16:38:13	3	51
58	2013-01-24 16:38:14	3	52
59	2013-01-24 16:38:15	3	53
60	2013-01-24 16:38:16	3	54
61	2013-01-24 16:38:17	3	55
62	2013-01-24 16:38:17	3	56
63	2013-01-24 16:38:18	3	57
64	2013-01-24 16:38:19	3	58
65	2013-01-24 16:38:20	3	59
66	2013-01-24 16:38:21	3	60
67	2013-01-24 16:38:22	3	61
68	2013-01-24 16:38:23	3	62
69	2013-01-24 16:38:24	3	63
70	2013-01-24 16:38:25	3	64
71	2013-01-24 16:38:26	3	65
72	2013-01-24 16:38:27	3	66
73	2013-01-24 16:38:28	3	67
74	2013-01-24 16:38:29	3	68
75	2013-01-24 16:38:30	3	69
76	2013-01-24 16:38:31	3	70
77	2013-01-24 16:38:32	3	71
78	2013-01-24 16:38:33	3	72
79	2013-01-24 16:38:34	3	73
80	2013-01-24 16:38:35	3	74
81	2013-01-24 16:38:36	3	75
82	2013-01-24 16:38:37	3	76
83	2013-01-24 16:38:38	3	77
84	2013-01-24 16:38:39	3	78
85	2013-01-24 16:38:40	3	79
86	2013-01-24 16:38:41	3	80
87	2013-01-24 16:38:42	3	81
88	2013-01-24 16:38:43	3	82
89	2013-01-24 16:38:44	3	83
90	2013-01-24 16:38:45	3	84
91	2013-01-24 16:38:46	3	85
92	2013-01-24 16:38:47	3	86
93	2013-01-24 16:38:48	3	87
94	2013-01-24 16:38:49	3	88
95	2013-01-24 16:38:50	3	89
96	2013-01-24 16:38:51	3	90
97	2013-01-24 16:38:52	3	91
98	2013-01-24 16:38:53	3	92
99	2013-01-24 16:38:54	3	93
100	2013-01-24 16:38:55	3	94
101	2013-01-24 16:38:56	3	95
102	2013-01-24 16:38:57	3	96
103	2013-01-24 16:38:58	3	97
104	2013-01-24 16:38:58	3	98
105	2013-01-24 16:38:59	3	99
106	2013-01-24 16:39:00	3	100
107	2013-01-24 16:39:01	3	101
108	2013-01-24 16:39:02	3	102
109	2013-01-24 16:39:03	3	103
110	2013-01-24 16:39:04	3	104
111	2013-01-24 16:39:05	3	105
112	2013-01-24 16:39:06	3	106
113	2013-01-24 16:39:07	3	107
114	2013-01-24 16:39:08	3	108
115	2013-01-24 16:39:09	3	109
116	2013-01-24 16:39:10	3	110
117	2013-01-24 16:39:11	3	111
118	2013-01-24 16:39:12	3	112
119	2013-01-24 16:39:13	3	113
120	2013-01-24 16:39:14	3	114
121	2013-01-24 16:39:15	3	115
122	2013-01-24 16:39:16	3	116
123	2013-01-24 16:39:17	3	117
124	2013-01-24 16:39:18	3	118
125	2013-01-24 16:39:19	3	119
126	2013-01-24 16:39:20	3	120
127	2013-01-24 16:39:21	3	121
128	2013-01-24 16:39:22	3	122
129	2013-01-24 16:39:23	3	123
130	2013-01-24 16:39:24	3	124
131	2013-01-24 16:39:25	3	125
132	2013-01-24 16:39:26	3	126
133	2013-01-24 16:39:27	3	127
134	2013-01-24 16:39:28	3	128
135	2013-01-24 16:39:29	3	129
136	2013-01-24 16:39:30	3	130
137	2013-01-24 16:39:31	3	131
138	2013-01-24 16:39:32	3	132
139	2013-01-24 16:39:33	3	133
140	2013-01-24 16:39:34	3	134
141	2013-01-24 16:39:35	3	135
