counter	insert_time	motelabMoteID	motelabSeqNo
7	2012-11-29 17:44:17	1	1
7	2012-11-29 17:44:17	3	2
7	2012-11-29 17:44:17	2	3
8	2012-11-29 17:44:18	1	4
8	2012-11-29 17:44:18	3	5
8	2012-11-29 17:44:18	2	6
9	2012-11-29 17:44:19	1	7
9	2012-11-29 17:44:19	3	8
9	2012-11-29 17:44:19	2	9
10	2012-11-29 17:44:20	1	10
10	2012-11-29 17:44:20	3	11
10	2012-11-29 17:44:20	2	12
11	2012-11-29 17:44:21	1	13
11	2012-11-29 17:44:21	3	14
11	2012-11-29 17:44:21	2	15
12	2012-11-29 17:44:22	1	16
12	2012-11-29 17:44:22	3	17
12	2012-11-29 17:44:22	2	18
13	2012-11-29 17:44:23	1	19
13	2012-11-29 17:44:23	3	20
13	2012-11-29 17:44:23	2	21
14	2012-11-29 17:44:24	1	22
14	2012-11-29 17:44:24	3	23
14	2012-11-29 17:44:24	2	24
15	2012-11-29 17:44:25	1	25
15	2012-11-29 17:44:25	3	26
15	2012-11-29 17:44:25	2	27
16	2012-11-29 17:44:26	1	28
16	2012-11-29 17:44:26	3	29
16	2012-11-29 17:44:26	2	30
17	2012-11-29 17:44:27	1	31
17	2012-11-29 17:44:27	3	32
17	2012-11-29 17:44:27	2	33
18	2012-11-29 17:44:28	1	34
18	2012-11-29 17:44:28	3	35
18	2012-11-29 17:44:28	2	36
19	2012-11-29 17:44:29	1	37
19	2012-11-29 17:44:29	3	38
19	2012-11-29 17:44:29	2	39
20	2012-11-29 17:44:30	1	40
20	2012-11-29 17:44:30	3	41
20	2012-11-29 17:44:30	2	42
21	2012-11-29 17:44:31	1	43
21	2012-11-29 17:44:31	3	44
21	2012-11-29 17:44:31	2	45
22	2012-11-29 17:44:32	1	46
22	2012-11-29 17:44:32	3	47
22	2012-11-29 17:44:32	2	48
23	2012-11-29 17:44:33	1	49
23	2012-11-29 17:44:33	3	50
23	2012-11-29 17:44:33	2	51
24	2012-11-29 17:44:34	1	52
24	2012-11-29 17:44:34	3	53
24	2012-11-29 17:44:34	2	54
25	2012-11-29 17:44:35	1	55
25	2012-11-29 17:44:35	3	56
25	2012-11-29 17:44:35	2	57
26	2012-11-29 17:44:36	1	58
26	2012-11-29 17:44:36	3	59
26	2012-11-29 17:44:36	2	60
27	2012-11-29 17:44:37	1	61
27	2012-11-29 17:44:37	3	62
27	2012-11-29 17:44:37	2	63
28	2012-11-29 17:44:38	1	64
28	2012-11-29 17:44:38	3	65
28	2012-11-29 17:44:38	2	66
29	2012-11-29 17:44:39	1	67
29	2012-11-29 17:44:39	3	68
29	2012-11-29 17:44:39	2	69
30	2012-11-29 17:44:40	1	70
30	2012-11-29 17:44:40	3	71
30	2012-11-29 17:44:40	2	72
31	2012-11-29 17:44:41	1	73
