counter	insert_time	motelabMoteID	motelabSeqNo
2	2012-10-09 12:16:07	1	1
3	2012-10-09 12:16:08	1	2
4	2012-10-09 12:16:09	1	3
5	2012-10-09 12:16:10	1	4
6	2012-10-09 12:16:11	1	5
7	2012-10-09 12:16:12	1	6
8	2012-10-09 12:16:13	1	7
9	2012-10-09 12:16:14	1	8
10	2012-10-09 12:16:15	1	9
11	2012-10-09 12:16:16	1	10
12	2012-10-09 12:16:17	1	11
13	2012-10-09 12:16:18	1	12
14	2012-10-09 12:16:19	1	13
15	2012-10-09 12:16:20	1	14
16	2012-10-09 12:16:21	1	15
17	2012-10-09 12:16:22	1	16
18	2012-10-09 12:16:23	1	17
19	2012-10-09 12:16:24	1	18
20	2012-10-09 12:16:25	1	19
21	2012-10-09 12:16:26	1	20
22	2012-10-09 12:16:27	1	21
23	2012-10-09 12:16:28	1	22
24	2012-10-09 12:16:29	1	23
25	2012-10-09 12:16:30	1	24
26	2012-10-09 12:16:31	1	25
27	2012-10-09 12:16:32	1	26
28	2012-10-09 12:16:33	1	27
29	2012-10-09 12:16:34	1	28
30	2012-10-09 12:16:35	1	29
31	2012-10-09 12:16:36	1	30
32	2012-10-09 12:16:37	1	31
33	2012-10-09 12:16:38	1	32
34	2012-10-09 12:16:39	1	33
35	2012-10-09 12:16:40	1	34
36	2012-10-09 12:16:41	1	35
37	2012-10-09 12:16:42	1	36
38	2012-10-09 12:16:43	1	37
39	2012-10-09 12:16:43	1	38
40	2012-10-09 12:16:44	1	39
41	2012-10-09 12:16:45	1	40
42	2012-10-09 12:16:46	1	41
43	2012-10-09 12:16:47	1	42
44	2012-10-09 12:16:48	1	43
45	2012-10-09 12:16:49	1	44
46	2012-10-09 12:16:50	1	45
47	2012-10-09 12:16:51	1	46
48	2012-10-09 12:16:52	1	47
49	2012-10-09 12:16:53	1	48
50	2012-10-09 12:16:54	1	49
51	2012-10-09 12:16:55	1	50
52	2012-10-09 12:16:56	1	51
53	2012-10-09 12:16:57	1	52
54	2012-10-09 12:16:58	1	53
55	2012-10-09 12:16:59	1	54
56	2012-10-09 12:17:00	1	55
57	2012-10-09 12:17:01	1	56
58	2012-10-09 12:17:02	1	57
59	2012-10-09 12:17:03	1	58
60	2012-10-09 12:17:04	1	59
61	2012-10-09 12:17:05	1	60
62	2012-10-09 12:17:06	1	61
63	2012-10-09 12:17:07	1	62
64	2012-10-09 12:17:08	1	63
65	2012-10-09 12:17:09	1	64
66	2012-10-09 12:17:10	1	65
67	2012-10-09 12:17:11	1	66
68	2012-10-09 12:17:12	1	67
69	2012-10-09 12:17:13	1	68
70	2012-10-09 12:17:14	1	69
71	2012-10-09 12:17:15	1	70
72	2012-10-09 12:17:16	1	71
73	2012-10-09 12:17:17	1	72
74	2012-10-09 12:17:18	1	73
75	2012-10-09 12:17:19	1	74
76	2012-10-09 12:17:20	1	75
77	2012-10-09 12:17:21	1	76
78	2012-10-09 12:17:22	1	77
79	2012-10-09 12:17:23	1	78
80	2012-10-09 12:17:24	1	79
81	2012-10-09 12:17:25	1	80
82	2012-10-09 12:17:25	1	81
83	2012-10-09 12:17:26	1	82
84	2012-10-09 12:17:27	1	83
85	2012-10-09 12:17:28	1	84
86	2012-10-09 12:17:29	1	85
87	2012-10-09 12:17:30	1	86
88	2012-10-09 12:17:31	1	87
89	2012-10-09 12:17:32	1	88
90	2012-10-09 12:17:33	1	89
91	2012-10-09 12:17:34	1	90
92	2012-10-09 12:17:35	1	91
93	2012-10-09 12:17:36	1	92
94	2012-10-09 12:17:37	1	93
95	2012-10-09 12:17:38	1	94
96	2012-10-09 12:17:39	1	95
97	2012-10-09 12:17:40	1	96
98	2012-10-09 12:17:41	1	97
99	2012-10-09 12:17:42	1	98
100	2012-10-09 12:17:43	1	99
101	2012-10-09 12:17:44	1	100
102	2012-10-09 12:17:45	1	101
103	2012-10-09 12:17:46	1	102
104	2012-10-09 12:17:47	1	103
105	2012-10-09 12:17:48	1	104
106	2012-10-09 12:17:49	1	105
107	2012-10-09 12:17:50	1	106
108	2012-10-09 12:17:51	1	107
109	2012-10-09 12:17:52	1	108
110	2012-10-09 12:17:53	1	109
111	2012-10-09 12:17:54	1	110
112	2012-10-09 12:17:55	1	111
113	2012-10-09 12:17:56	1	112
114	2012-10-09 12:17:57	1	113
115	2012-10-09 12:17:58	1	114
116	2012-10-09 12:17:59	1	115
117	2012-10-09 12:18:00	1	116
118	2012-10-09 12:18:01	1	117
119	2012-10-09 12:18:02	1	118
120	2012-10-09 12:18:03	1	119
121	2012-10-09 12:18:04	1	120
122	2012-10-09 12:18:05	1	121
123	2012-10-09 12:18:06	1	122
124	2012-10-09 12:18:06	1	123
