counter	insert_time	motelabMoteID	motelabSeqNo
7	2013-01-24 15:20:24	3	1
7	2013-01-24 15:20:24	1	2
7	2013-01-24 15:20:24	2	3
8	2013-01-24 15:20:25	3	4
8	2013-01-24 15:20:25	1	5
8	2013-01-24 15:20:25	2	6
9	2013-01-24 15:20:26	3	7
9	2013-01-24 15:20:26	1	8
9	2013-01-24 15:20:26	2	9
10	2013-01-24 15:20:27	3	10
10	2013-01-24 15:20:27	1	11
10	2013-01-24 15:20:27	2	12
11	2013-01-24 15:20:28	3	13
11	2013-01-24 15:20:28	1	14
11	2013-01-24 15:20:28	2	15
12	2013-01-24 15:20:29	3	16
12	2013-01-24 15:20:29	1	17
12	2013-01-24 15:20:29	2	18
13	2013-01-24 15:20:30	3	19
13	2013-01-24 15:20:30	1	20
13	2013-01-24 15:20:30	2	21
14	2013-01-24 15:20:31	3	22
14	2013-01-24 15:20:31	1	23
14	2013-01-24 15:20:31	2	24
15	2013-01-24 15:20:32	3	25
15	2013-01-24 15:20:32	1	26
15	2013-01-24 15:20:32	2	27
16	2013-01-24 15:20:33	3	28
16	2013-01-24 15:20:33	1	29
16	2013-01-24 15:20:33	2	30
17	2013-01-24 15:20:34	3	31
17	2013-01-24 15:20:34	1	32
17	2013-01-24 15:20:34	2	33
18	2013-01-24 15:20:35	3	34
18	2013-01-24 15:20:35	1	35
18	2013-01-24 15:20:35	2	36
19	2013-01-24 15:20:36	3	37
19	2013-01-24 15:20:36	1	38
19	2013-01-24 15:20:36	2	39
20	2013-01-24 15:20:37	3	40
20	2013-01-24 15:20:37	1	41
20	2013-01-24 15:20:37	2	42
21	2013-01-24 15:20:38	3	43
21	2013-01-24 15:20:38	1	44
21	2013-01-24 15:20:38	2	45
22	2013-01-24 15:20:39	3	46
22	2013-01-24 15:20:39	1	47
22	2013-01-24 15:20:39	2	48
23	2013-01-24 15:20:40	3	49
23	2013-01-24 15:20:40	1	50
23	2013-01-24 15:20:40	2	51
24	2013-01-24 15:20:41	3	52
24	2013-01-24 15:20:41	1	53
24	2013-01-24 15:20:41	2	54
25	2013-01-24 15:20:42	3	55
25	2013-01-24 15:20:42	1	56
25	2013-01-24 15:20:42	2	57
26	2013-01-24 15:20:43	3	58
26	2013-01-24 15:20:43	1	59
26	2013-01-24 15:20:43	2	60
27	2013-01-24 15:20:44	3	61
27	2013-01-24 15:20:44	1	62
27	2013-01-24 15:20:44	2	63
28	2013-01-24 15:20:45	3	64
28	2013-01-24 15:20:45	1	65
28	2013-01-24 15:20:45	2	66
29	2013-01-24 15:20:46	3	67
29	2013-01-24 15:20:46	1	68
29	2013-01-24 15:20:46	2	69
30	2013-01-24 15:20:47	3	70
30	2013-01-24 15:20:47	1	71
30	2013-01-24 15:20:47	2	72
31	2013-01-24 15:20:48	3	73
31	2013-01-24 15:20:48	1	74
31	2013-01-24 15:20:48	2	75
32	2013-01-24 15:20:49	3	76
32	2013-01-24 15:20:49	1	77
32	2013-01-24 15:20:49	2	78
33	2013-01-24 15:20:50	3	79
33	2013-01-24 15:20:50	1	80
33	2013-01-24 15:20:50	2	81
34	2013-01-24 15:20:51	3	82
34	2013-01-24 15:20:51	1	83
34	2013-01-24 15:20:51	2	84
35	2013-01-24 15:20:52	3	85
35	2013-01-24 15:20:52	1	86
35	2013-01-24 15:20:52	2	87
36	2013-01-24 15:20:53	3	88
36	2013-01-24 15:20:53	1	89
36	2013-01-24 15:20:53	2	90
37	2013-01-24 15:20:54	3	91
37	2013-01-24 15:20:54	1	92
37	2013-01-24 15:20:54	2	93
38	2013-01-24 15:20:55	3	94
38	2013-01-24 15:20:55	1	95
38	2013-01-24 15:20:55	2	96
39	2013-01-24 15:20:56	3	97
39	2013-01-24 15:20:56	1	98
39	2013-01-24 15:20:56	2	99
40	2013-01-24 15:20:57	3	100
40	2013-01-24 15:20:57	1	101
40	2013-01-24 15:20:57	2	102
41	2013-01-24 15:20:58	3	103
41	2013-01-24 15:20:58	1	104
41	2013-01-24 15:20:58	2	105
42	2013-01-24 15:20:59	3	106
42	2013-01-24 15:20:59	1	107
42	2013-01-24 15:20:59	2	108
43	2013-01-24 15:20:59	3	109
43	2013-01-24 15:21:00	1	110
43	2013-01-24 15:21:00	2	111
44	2013-01-24 15:21:00	3	112
44	2013-01-24 15:21:01	1	113
44	2013-01-24 15:21:01	2	114
45	2013-01-24 15:21:01	3	115
45	2013-01-24 15:21:01	1	116
45	2013-01-24 15:21:02	2	117
46	2013-01-24 15:21:02	3	118
46	2013-01-24 15:21:02	1	119
46	2013-01-24 15:21:02	2	120
47	2013-01-24 15:21:03	3	121
47	2013-01-24 15:21:03	1	122
47	2013-01-24 15:21:03	2	123
48	2013-01-24 15:21:04	3	124
48	2013-01-24 15:21:04	1	125
48	2013-01-24 15:21:04	2	126
49	2013-01-24 15:21:05	3	127
49	2013-01-24 15:21:05	1	128
49	2013-01-24 15:21:05	2	129
50	2013-01-24 15:21:06	3	130
50	2013-01-24 15:21:06	1	131
50	2013-01-24 15:21:06	2	132
51	2013-01-24 15:21:07	3	133
51	2013-01-24 15:21:07	1	134
51	2013-01-24 15:21:07	2	135
52	2013-01-24 15:21:08	3	136
52	2013-01-24 15:21:08	1	137
52	2013-01-24 15:21:08	2	138
53	2013-01-24 15:21:09	3	139
53	2013-01-24 15:21:09	1	140
53	2013-01-24 15:21:09	2	141
54	2013-01-24 15:21:10	3	142
54	2013-01-24 15:21:10	1	143
54	2013-01-24 15:21:10	2	144
55	2013-01-24 15:21:11	3	145
55	2013-01-24 15:21:11	1	146
55	2013-01-24 15:21:11	2	147
56	2013-01-24 15:21:12	3	148
56	2013-01-24 15:21:12	1	149
56	2013-01-24 15:21:12	2	150
57	2013-01-24 15:21:13	3	151
57	2013-01-24 15:21:13	1	152
57	2013-01-24 15:21:13	2	153
58	2013-01-24 15:21:14	3	154
58	2013-01-24 15:21:14	1	155
58	2013-01-24 15:21:14	2	156
59	2013-01-24 15:21:15	3	157
59	2013-01-24 15:21:15	1	158
59	2013-01-24 15:21:15	2	159
60	2013-01-24 15:21:16	3	160
60	2013-01-24 15:21:16	1	161
60	2013-01-24 15:21:16	2	162
61	2013-01-24 15:21:17	3	163
61	2013-01-24 15:21:17	1	164
61	2013-01-24 15:21:17	2	165
62	2013-01-24 15:21:18	3	166
62	2013-01-24 15:21:18	1	167
62	2013-01-24 15:21:18	2	168
63	2013-01-24 15:21:19	3	169
63	2013-01-24 15:21:19	1	170
63	2013-01-24 15:21:19	2	171
64	2013-01-24 15:21:20	3	172
64	2013-01-24 15:21:20	1	173
64	2013-01-24 15:21:20	2	174
65	2013-01-24 15:21:21	3	175
65	2013-01-24 15:21:21	1	176
65	2013-01-24 15:21:21	2	177
66	2013-01-24 15:21:22	3	178
66	2013-01-24 15:21:22	1	179
66	2013-01-24 15:21:22	2	180
67	2013-01-24 15:21:23	3	181
67	2013-01-24 15:21:23	1	182
67	2013-01-24 15:21:23	2	183
68	2013-01-24 15:21:24	3	184
68	2013-01-24 15:21:24	1	185
68	2013-01-24 15:21:24	2	186
69	2013-01-24 15:21:25	3	187
69	2013-01-24 15:21:25	1	188
69	2013-01-24 15:21:25	2	189
70	2013-01-24 15:21:26	3	190
70	2013-01-24 15:21:26	1	191
70	2013-01-24 15:21:26	2	192
71	2013-01-24 15:21:27	3	193
71	2013-01-24 15:21:27	1	194
71	2013-01-24 15:21:27	2	195
72	2013-01-24 15:21:28	3	196
72	2013-01-24 15:21:28	1	197
72	2013-01-24 15:21:28	2	198
73	2013-01-24 15:21:29	3	199
73	2013-01-24 15:21:29	1	200
73	2013-01-24 15:21:29	2	201
74	2013-01-24 15:21:30	3	202
74	2013-01-24 15:21:30	1	203
74	2013-01-24 15:21:30	2	204
75	2013-01-24 15:21:31	3	205
75	2013-01-24 15:21:31	1	206
75	2013-01-24 15:21:31	2	207
76	2013-01-24 15:21:32	3	208
76	2013-01-24 15:21:32	1	209
76	2013-01-24 15:21:32	2	210
77	2013-01-24 15:21:33	3	211
77	2013-01-24 15:21:33	1	212
77	2013-01-24 15:21:33	2	213
78	2013-01-24 15:21:34	3	214
78	2013-01-24 15:21:34	1	215
78	2013-01-24 15:21:34	2	216
79	2013-01-24 15:21:35	3	217
79	2013-01-24 15:21:35	1	218
79	2013-01-24 15:21:35	2	219
80	2013-01-24 15:21:36	3	220
80	2013-01-24 15:21:36	1	221
80	2013-01-24 15:21:36	2	222
81	2013-01-24 15:21:37	3	223
81	2013-01-24 15:21:37	1	224
81	2013-01-24 15:21:37	2	225
82	2013-01-24 15:21:38	3	226
82	2013-01-24 15:21:38	1	227
82	2013-01-24 15:21:38	2	228
83	2013-01-24 15:21:39	3	229
83	2013-01-24 15:21:39	1	230
83	2013-01-24 15:21:39	2	231
84	2013-01-24 15:21:40	3	232
84	2013-01-24 15:21:40	1	233
84	2013-01-24 15:21:40	2	234
85	2013-01-24 15:21:41	3	235
85	2013-01-24 15:21:41	1	236
85	2013-01-24 15:21:41	2	237
86	2013-01-24 15:21:41	3	238
86	2013-01-24 15:21:42	1	239
86	2013-01-24 15:21:42	2	240
87	2013-01-24 15:21:42	3	241
87	2013-01-24 15:21:42	1	242
87	2013-01-24 15:21:43	2	243
88	2013-01-24 15:21:43	3	244
88	2013-01-24 15:21:43	1	245
88	2013-01-24 15:21:43	2	246
89	2013-01-24 15:21:44	3	247
89	2013-01-24 15:21:44	1	248
89	2013-01-24 15:21:44	2	249
90	2013-01-24 15:21:45	3	250
90	2013-01-24 15:21:45	1	251
90	2013-01-24 15:21:45	2	252
91	2013-01-24 15:21:46	3	253
91	2013-01-24 15:21:46	1	254
91	2013-01-24 15:21:46	2	255
92	2013-01-24 15:21:47	3	256
92	2013-01-24 15:21:47	1	257
92	2013-01-24 15:21:47	2	258
93	2013-01-24 15:21:48	3	259
93	2013-01-24 15:21:48	1	260
93	2013-01-24 15:21:48	2	261
94	2013-01-24 15:21:49	3	262
94	2013-01-24 15:21:49	1	263
94	2013-01-24 15:21:49	2	264
95	2013-01-24 15:21:50	3	265
95	2013-01-24 15:21:50	1	266
95	2013-01-24 15:21:50	2	267
96	2013-01-24 15:21:51	3	268
96	2013-01-24 15:21:51	1	269
96	2013-01-24 15:21:51	2	270
97	2013-01-24 15:21:52	3	271
97	2013-01-24 15:21:52	1	272
97	2013-01-24 15:21:52	2	273
98	2013-01-24 15:21:53	3	274
98	2013-01-24 15:21:53	1	275
98	2013-01-24 15:21:53	2	276
99	2013-01-24 15:21:54	3	277
99	2013-01-24 15:21:54	1	278
99	2013-01-24 15:21:54	2	279
100	2013-01-24 15:21:55	3	280
100	2013-01-24 15:21:55	1	281
100	2013-01-24 15:21:55	2	282
101	2013-01-24 15:21:56	3	283
101	2013-01-24 15:21:56	1	284
101	2013-01-24 15:21:56	2	285
102	2013-01-24 15:21:57	3	286
102	2013-01-24 15:21:57	1	287
102	2013-01-24 15:21:57	2	288
103	2013-01-24 15:21:58	3	289
103	2013-01-24 15:21:58	1	290
103	2013-01-24 15:21:58	2	291
104	2013-01-24 15:21:59	3	292
104	2013-01-24 15:21:59	1	293
104	2013-01-24 15:21:59	2	294
105	2013-01-24 15:22:00	3	295
105	2013-01-24 15:22:00	1	296
105	2013-01-24 15:22:00	2	297
106	2013-01-24 15:22:01	3	298
106	2013-01-24 15:22:01	1	299
106	2013-01-24 15:22:01	2	300
107	2013-01-24 15:22:02	3	301
107	2013-01-24 15:22:02	1	302
107	2013-01-24 15:22:02	2	303
108	2013-01-24 15:22:03	3	304
108	2013-01-24 15:22:03	1	305
108	2013-01-24 15:22:03	2	306
109	2013-01-24 15:22:04	3	307
109	2013-01-24 15:22:04	1	308
109	2013-01-24 15:22:04	2	309
110	2013-01-24 15:22:05	3	310
110	2013-01-24 15:22:05	1	311
110	2013-01-24 15:22:05	2	312
111	2013-01-24 15:22:06	3	313
111	2013-01-24 15:22:06	1	314
111	2013-01-24 15:22:06	2	315
112	2013-01-24 15:22:07	3	316
112	2013-01-24 15:22:07	1	317
112	2013-01-24 15:22:07	2	318
113	2013-01-24 15:22:08	3	319
113	2013-01-24 15:22:08	1	320
113	2013-01-24 15:22:08	2	321
114	2013-01-24 15:22:09	3	322
114	2013-01-24 15:22:09	1	323
114	2013-01-24 15:22:09	2	324
115	2013-01-24 15:22:10	3	325
