counter	insert_time	motelabMoteID	motelabSeqNo
7	2013-01-24 14:13:24	1	1
8	2013-01-24 14:13:25	1	2
9	2013-01-24 14:13:26	1	3
10	2013-01-24 14:13:27	1	4
11	2013-01-24 14:13:28	1	5
12	2013-01-24 14:13:29	1	6
13	2013-01-24 14:13:30	1	7
14	2013-01-24 14:13:31	1	8
15	2013-01-24 14:13:32	1	9
16	2013-01-24 14:13:33	1	10
17	2013-01-24 14:13:34	1	11
18	2013-01-24 14:13:35	1	12
19	2013-01-24 14:13:36	1	13
20	2013-01-24 14:13:37	1	14
21	2013-01-24 14:13:38	1	15
22	2013-01-24 14:13:39	1	16
23	2013-01-24 14:13:40	1	17
24	2013-01-24 14:13:41	1	18
25	2013-01-24 14:13:42	1	19
26	2013-01-24 14:13:42	1	20
27	2013-01-24 14:13:43	1	21
28	2013-01-24 14:13:44	1	22
29	2013-01-24 14:13:45	1	23
30	2013-01-24 14:13:46	1	24
31	2013-01-24 14:13:47	1	25
32	2013-01-24 14:13:48	1	26
33	2013-01-24 14:13:49	1	27
34	2013-01-24 14:13:50	1	28
35	2013-01-24 14:13:51	1	29
36	2013-01-24 14:13:52	1	30
37	2013-01-24 14:13:53	1	31
38	2013-01-24 14:13:54	1	32
39	2013-01-24 14:13:55	1	33
40	2013-01-24 14:13:56	1	34
41	2013-01-24 14:13:57	1	35
42	2013-01-24 14:13:58	1	36
43	2013-01-24 14:13:59	1	37
44	2013-01-24 14:14:00	1	38
45	2013-01-24 14:14:01	1	39
46	2013-01-24 14:14:02	1	40
47	2013-01-24 14:14:03	1	41
48	2013-01-24 14:14:04	1	42
49	2013-01-24 14:14:05	1	43
50	2013-01-24 14:14:06	1	44
51	2013-01-24 14:14:07	1	45
52	2013-01-24 14:14:08	1	46
53	2013-01-24 14:14:09	1	47
54	2013-01-24 14:14:10	1	48
55	2013-01-24 14:14:11	1	49
56	2013-01-24 14:14:12	1	50
57	2013-01-24 14:14:13	1	51
58	2013-01-24 14:14:14	1	52
59	2013-01-24 14:14:15	1	53
60	2013-01-24 14:14:16	1	54
61	2013-01-24 14:14:17	1	55
62	2013-01-24 14:14:18	1	56
63	2013-01-24 14:14:19	1	57
64	2013-01-24 14:14:20	1	58
65	2013-01-24 14:14:21	1	59
66	2013-01-24 14:14:22	1	60
67	2013-01-24 14:14:23	1	61
68	2013-01-24 14:14:24	1	62
69	2013-01-24 14:14:24	1	63
70	2013-01-24 14:14:25	1	64
71	2013-01-24 14:14:26	1	65
72	2013-01-24 14:14:27	1	66
73	2013-01-24 14:14:28	1	67
74	2013-01-24 14:14:29	1	68
75	2013-01-24 14:14:30	1	69
76	2013-01-24 14:14:31	1	70
77	2013-01-24 14:14:32	1	71
78	2013-01-24 14:14:33	1	72
79	2013-01-24 14:14:34	1	73
80	2013-01-24 14:14:35	1	74
81	2013-01-24 14:14:36	1	75
82	2013-01-24 14:14:37	1	76
83	2013-01-24 14:14:38	1	77
84	2013-01-24 14:14:39	1	78
85	2013-01-24 14:14:40	1	79
86	2013-01-24 14:14:41	1	80
87	2013-01-24 14:14:42	1	81
88	2013-01-24 14:14:43	1	82
89	2013-01-24 14:14:44	1	83
90	2013-01-24 14:14:45	1	84
91	2013-01-24 14:14:46	1	85
92	2013-01-24 14:14:47	1	86
93	2013-01-24 14:14:48	1	87
94	2013-01-24 14:14:49	1	88
95	2013-01-24 14:14:50	1	89
96	2013-01-24 14:14:51	1	90
97	2013-01-24 14:14:52	1	91
98	2013-01-24 14:14:53	1	92
99	2013-01-24 14:14:54	1	93
100	2013-01-24 14:14:55	1	94
101	2013-01-24 14:14:56	1	95
102	2013-01-24 14:14:57	1	96
103	2013-01-24 14:14:58	1	97
104	2013-01-24 14:14:59	1	98
105	2013-01-24 14:15:00	1	99
106	2013-01-24 14:15:01	1	100
107	2013-01-24 14:15:02	1	101
108	2013-01-24 14:15:03	1	102
109	2013-01-24 14:15:04	1	103
110	2013-01-24 14:15:05	1	104
111	2013-01-24 14:15:06	1	105
112	2013-01-24 14:15:06	1	106
113	2013-01-24 14:15:07	1	107
114	2013-01-24 14:15:08	1	108
115	2013-01-24 14:15:09	1	109
116	2013-01-24 14:15:10	1	110
117	2013-01-24 14:15:11	1	111
118	2013-01-24 14:15:12	1	112
