counter	insert_time	motelabMoteID	motelabSeqNo
7	2012-11-29 13:38:17	2	1
7	2012-11-29 13:38:17	1	2
8	2012-11-29 13:38:18	2	3
8	2012-11-29 13:38:18	1	4
9	2012-11-29 13:38:19	1	5
9	2012-11-29 13:38:19	2	6
10	2012-11-29 13:38:20	1	7
10	2012-11-29 13:38:20	2	8
11	2012-11-29 13:38:21	1	9
11	2012-11-29 13:38:21	2	10
12	2012-11-29 13:38:22	1	11
12	2012-11-29 13:38:22	2	12
13	2012-11-29 13:38:23	2	13
13	2012-11-29 13:38:23	1	14
14	2012-11-29 13:38:24	1	15
14	2012-11-29 13:38:24	2	16
15	2012-11-29 13:38:25	2	17
15	2012-11-29 13:38:25	1	18
16	2012-11-29 13:38:26	2	19
16	2012-11-29 13:38:26	1	20
17	2012-11-29 13:38:27	2	21
17	2012-11-29 13:38:27	1	22
18	2012-11-29 13:38:28	1	23
18	2012-11-29 13:38:28	2	24
19	2012-11-29 13:38:29	1	25
19	2012-11-29 13:38:29	2	26
20	2012-11-29 13:38:30	2	27
20	2012-11-29 13:38:30	1	28
21	2012-11-29 13:38:31	2	29
21	2012-11-29 13:38:31	1	30
22	2012-11-29 13:38:32	2	31
22	2012-11-29 13:38:32	1	32
23	2012-11-29 13:38:33	1	33
23	2012-11-29 13:38:33	2	34
24	2012-11-29 13:38:34	1	35
24	2012-11-29 13:38:34	2	36
25	2012-11-29 13:38:35	1	37
25	2012-11-29 13:38:35	2	38
26	2012-11-29 13:38:36	2	39
26	2012-11-29 13:38:36	1	40
27	2012-11-29 13:38:37	2	41
27	2012-11-29 13:38:37	1	42
28	2012-11-29 13:38:38	2	43
28	2012-11-29 13:38:38	1	44
29	2012-11-29 13:38:39	1	45
29	2012-11-29 13:38:39	2	46
30	2012-11-29 13:38:40	1	47
30	2012-11-29 13:38:40	2	48
31	2012-11-29 13:38:41	2	49
31	2012-11-29 13:38:41	1	50
32	2012-11-29 13:38:42	1	51
32	2012-11-29 13:38:42	2	52
33	2012-11-29 13:38:43	2	53
33	2012-11-29 13:38:43	1	54
34	2012-11-29 13:38:44	1	55
34	2012-11-29 13:38:44	2	56
35	2012-11-29 13:38:44	2	57
35	2012-11-29 13:38:44	1	58
36	2012-11-29 13:38:45	1	59
36	2012-11-29 13:38:45	2	60
37	2012-11-29 13:38:46	1	61
37	2012-11-29 13:38:46	2	62
38	2012-11-29 13:38:47	1	63
38	2012-11-29 13:38:47	2	64
39	2012-11-29 13:38:48	2	65
39	2012-11-29 13:38:48	1	66
40	2012-11-29 13:38:49	1	67
40	2012-11-29 13:38:49	2	68
41	2012-11-29 13:38:50	1	69
41	2012-11-29 13:38:50	2	70
42	2012-11-29 13:38:51	1	71
42	2012-11-29 13:38:51	2	72
43	2012-11-29 13:38:52	2	73
43	2012-11-29 13:38:52	1	74
44	2012-11-29 13:38:53	1	75
44	2012-11-29 13:38:53	2	76
45	2012-11-29 13:38:54	1	77
45	2012-11-29 13:38:54	2	78
46	2012-11-29 13:38:55	1	79
46	2012-11-29 13:38:55	2	80
47	2012-11-29 13:38:56	1	81
47	2012-11-29 13:38:56	2	82
48	2012-11-29 13:38:57	2	83
48	2012-11-29 13:38:57	1	84
49	2012-11-29 13:38:58	1	85
49	2012-11-29 13:38:58	2	86
50	2012-11-29 13:38:59	1	87
50	2012-11-29 13:38:59	2	88
51	2012-11-29 13:39:00	1	89
51	2012-11-29 13:39:00	2	90
52	2012-11-29 13:39:01	2	91
52	2012-11-29 13:39:01	1	92
53	2012-11-29 13:39:02	1	93
53	2012-11-29 13:39:02	2	94
54	2012-11-29 13:39:03	2	95
54	2012-11-29 13:39:03	1	96
