counter	insert_time	motelabMoteID	motelabSeqNo
7	2012-11-29 13:12:17	1	1
8	2012-11-29 13:12:18	1	2
9	2012-11-29 13:12:19	1	3
10	2012-11-29 13:12:20	1	4
11	2012-11-29 13:12:21	1	5
12	2012-11-29 13:12:22	1	6
13	2012-11-29 13:12:23	1	7
14	2012-11-29 13:12:24	1	8
15	2012-11-29 13:12:25	1	9
16	2012-11-29 13:12:26	1	10
17	2012-11-29 13:12:27	1	11
18	2012-11-29 13:12:28	1	12
19	2012-11-29 13:12:29	1	13
20	2012-11-29 13:12:30	1	14
21	2012-11-29 13:12:31	1	15
22	2012-11-29 13:12:32	1	16
23	2012-11-29 13:12:33	1	17
24	2012-11-29 13:12:34	1	18
25	2012-11-29 13:12:35	1	19
26	2012-11-29 13:12:36	1	20
27	2012-11-29 13:12:37	1	21
28	2012-11-29 13:12:38	1	22
29	2012-11-29 13:12:39	1	23
30	2012-11-29 13:12:40	1	24
31	2012-11-29 13:12:41	1	25
32	2012-11-29 13:12:42	1	26
33	2012-11-29 13:12:43	1	27
34	2012-11-29 13:12:44	1	28
35	2012-11-29 13:12:44	1	29
36	2012-11-29 13:12:45	1	30
37	2012-11-29 13:12:46	1	31
38	2012-11-29 13:12:47	1	32
39	2012-11-29 13:12:48	1	33
40	2012-11-29 13:12:49	1	34
41	2012-11-29 13:12:50	1	35
42	2012-11-29 13:12:51	1	36
43	2012-11-29 13:12:52	1	37
44	2012-11-29 13:12:53	1	38
45	2012-11-29 13:12:54	1	39
46	2012-11-29 13:12:55	1	40
47	2012-11-29 13:12:56	1	41
48	2012-11-29 13:12:57	1	42
49	2012-11-29 13:12:58	1	43
50	2012-11-29 13:12:59	1	44
51	2012-11-29 13:13:00	1	45
52	2012-11-29 13:13:01	1	46
53	2012-11-29 13:13:02	1	47
54	2012-11-29 13:13:03	1	48
55	2012-11-29 13:13:04	1	49
56	2012-11-29 13:13:05	1	50
57	2012-11-29 13:13:06	1	51
58	2012-11-29 13:13:07	1	52
59	2012-11-29 13:13:08	1	53
60	2012-11-29 13:13:09	1	54
61	2012-11-29 13:13:10	1	55
62	2012-11-29 13:13:11	1	56
63	2012-11-29 13:13:12	1	57
64	2012-11-29 13:13:13	1	58
65	2012-11-29 13:13:14	1	59
66	2012-11-29 13:13:15	1	60
67	2012-11-29 13:13:16	1	61
68	2012-11-29 13:13:17	1	62
69	2012-11-29 13:13:18	1	63
70	2012-11-29 13:13:19	1	64
71	2012-11-29 13:13:20	1	65
72	2012-11-29 13:13:21	1	66
73	2012-11-29 13:13:22	1	67
74	2012-11-29 13:13:23	1	68
75	2012-11-29 13:13:24	1	69
76	2012-11-29 13:13:25	1	70
77	2012-11-29 13:13:26	1	71
78	2012-11-29 13:13:26	1	72
79	2012-11-29 13:13:27	1	73
80	2012-11-29 13:13:28	1	74
81	2012-11-29 13:13:29	1	75
82	2012-11-29 13:13:30	1	76
83	2012-11-29 13:13:31	1	77
84	2012-11-29 13:13:32	1	78
85	2012-11-29 13:13:33	1	79
86	2012-11-29 13:13:34	1	80
87	2012-11-29 13:13:35	1	81
88	2012-11-29 13:13:36	1	82
89	2012-11-29 13:13:37	1	83
90	2012-11-29 13:13:38	1	84
91	2012-11-29 13:13:39	1	85
92	2012-11-29 13:13:40	1	86
93	2012-11-29 13:13:41	1	87
94	2012-11-29 13:13:42	1	88
95	2012-11-29 13:13:43	1	89
96	2012-11-29 13:13:44	1	90
97	2012-11-29 13:13:45	1	91
98	2012-11-29 13:13:46	1	92
99	2012-11-29 13:13:47	1	93
100	2012-11-29 13:13:48	1	94
101	2012-11-29 13:13:49	1	95
102	2012-11-29 13:13:50	1	96
103	2012-11-29 13:13:51	1	97
104	2012-11-29 13:13:52	1	98
105	2012-11-29 13:13:53	1	99
106	2012-11-29 13:13:54	1	100
107	2012-11-29 13:13:55	1	101
108	2012-11-29 13:13:56	1	102
109	2012-11-29 13:13:57	1	103
110	2012-11-29 13:13:58	1	104
111	2012-11-29 13:13:59	1	105
112	2012-11-29 13:14:00	1	106
113	2012-11-29 13:14:01	1	107
114	2012-11-29 13:14:02	1	108
115	2012-11-29 13:14:03	1	109
116	2012-11-29 13:14:04	1	110
117	2012-11-29 13:14:05	1	111
118	2012-11-29 13:14:06	1	112
119	2012-11-29 13:14:07	1	113
120	2012-11-29 13:14:07	1	114
121	2012-11-29 13:14:08	1	115
122	2012-11-29 13:14:09	1	116
123	2012-11-29 13:14:10	1	117
124	2012-11-29 13:14:11	1	118
125	2012-11-29 13:14:12	1	119
126	2012-11-29 13:14:13	1	120
127	2012-11-29 13:14:14	1	121
128	2012-11-29 13:14:15	1	122
129	2012-11-29 13:14:16	1	123
130	2012-11-29 13:14:17	1	124
131	2012-11-29 13:14:18	1	125
132	2012-11-29 13:14:19	1	126
133	2012-11-29 13:14:20	1	127
134	2012-11-29 13:14:21	1	128
135	2012-11-29 13:14:22	1	129
136	2012-11-29 13:14:23	1	130
137	2012-11-29 13:14:24	1	131
138	2012-11-29 13:14:25	1	132
139	2012-11-29 13:14:26	1	133
140	2012-11-29 13:14:27	1	134
141	2012-11-29 13:14:28	1	135
142	2012-11-29 13:14:29	1	136
